Namespace(batch_size=64, epochs=75, loss='MSE', lr=1e-05, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.1588479767780046,0.15322178602218628
3,0.1491382351598224,0.14294932324152726
4,0.1372433729671143,0.13092531034579644
5,0.12668063370762644,0.12497519415158492
6,0.12084035071972254,0.11575975498327842
7,0.11853952887090477,0.11492251662107614
8,0.11415965271157187,0.10688560828566551
9,0.11096407432813903,0.11074617791634339
10,0.10744983823718252,0.10288237092586663
11,0.10302594384631596,0.09558841356864342
12,0.09937093265958734,0.09898437330356011
13,0.09701375945194347,0.09546935844879884
14,0.09578416073644483,0.09127422135609847
15,0.09382301407891351,0.09490885184361385
16,0.0922296278782793,0.09584688681822556
17,0.09169606501991684,0.08575686554496105
18,0.09041491976460896,0.08584994134994653
19,0.08885760041507515,0.08661399667079632
20,0.08824641398481421,0.08677001010913116
21,0.08632971467198552,0.08157487729421029
22,0.08545371306103629,0.08085665937799674
23,0.08422896044479834,0.08160596799391967
24,0.08286063977189966,0.07745011953207162
25,0.08152009969627536,0.08034244982095864
26,0.08029428023744274,0.07531539279107864
27,0.07988469504021309,0.07520590206751457
28,0.07798089701178912,0.07600645147837125
29,0.07770516743531099,0.07533474553089875
30,0.07711220089648221,0.07705049503308076
31,0.07722802158143069,0.08004214500005429
