Namespace(batch_size=32, epochs=75, loss='MSE', lr=1e-05, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.14418197433425956,0.13253656566143035
3,0.125401826039569,0.11791206300258636
4,0.1164381985795008,0.111849445104599
5,0.10980194072200827,0.10628055632114411
6,0.10224040015919568,0.09674769282341003
7,0.09742803493999455,0.0939663279056549
8,0.09400945605888758,0.0894292601943016
9,0.09185416649465691,0.09048533380031586
10,0.08992836359020782,0.08673034250736236
11,0.08757172882148664,0.08350572913885117
12,0.08523140163862541,0.08412368133664132
13,0.08297125372576387,0.08081145077943802
14,0.08110346767592104,0.07808312222361564
15,0.07916105120149378,0.07846800893545151
16,0.07762946229274958,0.07845989376306534
17,0.07678706520428397,0.07335822686553001
18,0.07580796159701804,0.07300537586212158
19,0.07489682121636117,0.07340757876634597
20,0.07457194232369123,0.07325271606445312
21,0.07373989955203174,0.07106324568390847
22,0.07339264569829589,0.07094690710306167
23,0.07300989738065902,0.07124668523669243
24,0.07251868902208054,0.06950819082558155
25,0.0720692838810078,0.07085715264081954
26,0.07163867349289868,0.06883773781359195
27,0.07148935099783009,0.0687846827507019
28,0.07075250138566919,0.06918339729309082
29,0.07060484838199942,0.06886477693915367
30,0.07037943805733772,0.06987929925322532
31,0.07033144075372448,0.07107865571975708
