Namespace(batch_size=32, epochs=75, loss='MSE', lr=1e-06, optimiser='RMSprop', seed=12)
epoch,train_loss,val_loss
2,0.1766389690033377,0.1722247475385666
3,0.17058279069319163,0.16772446870803834
4,0.16537937715853732,0.16734369218349457
5,0.16113297008488275,0.1596204787492752
6,0.1578348060585048,0.15368143618106841
7,0.15545338678033385,0.15228510558605193
8,0.15235963790384058,0.14869301348924638
9,0.15027337715233843,0.14882610738277435
10,0.14810831722331375,0.14489244997501374
11,0.1454318745495522,0.14040627241134643
12,0.14263906289045125,0.14145874202251435
13,0.1402131774245876,0.13792606443166733
14,0.13785038388346973,0.13395411223173143
15,0.1350959308751642,0.13467603415250778
16,0.13286199716672506,0.1334972646832466
17,0.13106347018317,0.12627495259046553
18,0.12910854214266554,0.12579871714115143
19,0.1273567624492188,0.12558942586183547
20,0.12611716158994257,0.12510612726211548
21,0.12438554235108912,0.12079233199357986
22,0.12327378743315397,0.11978992342948913
23,0.12193931384037619,0.11925095558166504
24,0.12061706348641278,0.11654601499438286
25,0.11930380700385734,0.11794444084167481
26,0.1180762334229195,0.11371137887239456
27,0.1172089793094217,0.11387614816427231
28,0.11545746283580179,0.11348678797483444
29,0.11478141940211596,0.11251510024070739
30,0.11360764881111171,0.11239432722330094
31,0.11297040963417863,0.11357125461101532
32,0.11189069966339085,0.11012304902076721
33,0.11076533794403076,0.11003340363502502
34,0.10944400421560627,0.10707396447658539
35,0.10815520472314259,0.1060483855009079
36,0.10678254966049978,0.10235827594995499
37,0.10567714243310772,0.10448659747838974
38,0.10468295267591737,0.10210609495639801
39,0.10377447888867496,0.10261861741542816
40,0.10270248333068743,0.10327145844697952
41,0.10170034768238459,0.10203754216432571
42,0.10099268418877091,0.09681698977947235
43,0.10019375659423331,0.0971936422586441
44,0.09919350951501768,0.0959373451769352
45,0.09881113928883042,0.09502548143267632
46,0.09800862480108052,0.09767567098140717
47,0.0975893156169212,0.09680385529994964
48,0.09705514899671894,0.09435041844844819
49,0.09581655789523909,0.09514411747455596
50,0.09578971626007393,0.09178150370717049
51,0.09513086019313499,0.09346911579370498
52,0.09510862725238277,0.09179560154676437
53,0.094393765069034,0.09210025906562805
54,0.09431460816158008,0.09346892774105071
