Namespace(batch_size=64, epochs=75, loss='MSE', lr=1e-06, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.19213705811951612,0.18951709339251885
3,0.18846627868510582,0.1878872043811358
4,0.18399650986130173,0.19540460178485283
5,0.17992910541392662,0.18076669940581688
6,0.17711015609470573,0.17061712248967245
7,0.17575568202379588,0.17104335243885332
8,0.1716663523300274,0.1661417461358584
9,0.17027113002699776,0.16930158207049736
10,0.16892250607142578,0.16353622537392837
11,0.16599496594957402,0.1571994097186969
12,0.1629567657773559,0.16340766159387735
13,0.1613720574894467,0.15865399745794442
14,0.15961796246670387,0.15388969847789177
15,0.15710203792597796,0.15884285018994257
16,0.15563641166364825,0.15971719645536864
17,0.15491814750271873,0.14732228219509125
18,0.15297177675608042,0.14888393133878708
19,0.151484965472608,0.15328370263943306
20,0.15060174102718765,0.15039921838503617
21,0.14877007639891393,0.14420220657036856
22,0.14820610913070473,0.14304506320219773
23,0.14672672990206126,0.14276563089627486
24,0.14563250944421097,0.13865784727610075
25,0.14395261656593633,0.14263020570461565
26,0.1429502823062845,0.13526692814551866
27,0.14210052304976695,0.1385481386230542
28,0.13961808202234474,0.13782855581778747
29,0.13975452249114578,0.13733973182164705
30,0.13785513027294263,0.13664555320372948
