Namespace(batch_size=1, epochs=75, loss='MSE', lr=1e-05, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.07617671768850276,0.07179638393383073
3,0.07160850348684909,0.06914049259661648
4,0.06876366442032991,0.06616366111460617
5,0.0664888759854585,0.06424622259660932
6,0.06489075131337342,0.06344331052904009
7,0.06368287897379428,0.061953181882095774
8,0.06275489119701166,0.06115302452170283
9,0.061991430997504905,0.06042119542370375
10,0.061287457951648965,0.059843913572387775
11,0.06069390175396172,0.05929980247068694
12,0.06014176348898494,0.05900718092557622
13,0.059650260691807004,0.05831201793052851
14,0.059193827229147865,0.05783411985436245
15,0.05875421670369242,0.05743076630715223
16,0.05833758000660831,0.057445385922303055
17,0.05797734090819649,0.05672034667691446
18,0.057580180939814415,0.056338513290208905
19,0.05722928822666284,0.05606979185508567
20,0.05688050061491436,0.05571187712800105
21,0.05654627939308547,0.055402307077360116
22,0.05622155523490551,0.05513192026428678
23,0.05590934240900774,0.054840944731210595
24,0.055621868822848704,0.05457855698114617
25,0.05533557854412611,0.05450199803501589
26,0.05505864031744778,0.054059277957517166
27,0.05482391723681277,0.05373207893680483
28,0.054547683959608455,0.05381539683564499
29,0.054315409752448,0.053322233919073356
30,0.05408075786300626,0.05308031967657584
31,0.05385156941088541,0.053165206908098686
32,0.05362878231553253,0.05283335968409344
33,0.05342818394256902,0.05246891852850665
34,0.05322062251632107,0.05271418630430386
35,0.05301502178278431,0.052075116672953205
36,0.05282038337276416,0.05199596878848822
37,0.052614013848064425,0.05177169571018437
38,0.05243898800983838,0.05197144163749408
39,0.052264740642223195,0.05136732541231341
40,0.052098721272750816,0.05157540085841335
41,0.051916062633088546,0.05117166695538787
42,0.05174898275430153,0.05113476442309949
43,0.05159043442748424,0.050861725578371465
44,0.05142986217317799,0.05066832142491604
45,0.05130842738182472,0.050546062670372365
46,0.05114079135868453,0.05043367731719249
47,0.05099356020685286,0.05046331830273701
48,0.05085956507193872,0.050131488093813764
49,0.05075052205354502,0.05011163596165432
50,0.05061647468726714,0.0499049758689509
51,0.05049124245059546,0.04978849169393387
52,0.050353153876655815,0.04982645108023214
53,0.050242249019613903,0.04971680891872161
54,0.050109331667433726,0.049666572779077996
55,0.050021740200646286,0.04955151368439229
56,0.04987285738624234,0.04933441751297335
57,0.0498090414764465,0.04939484811930251
58,0.049693405519275924,0.04910258946957028
59,0.04957148797497328,0.049007707638723676
60,0.04949063467921999,0.04905301461567669
61,0.0493797841752816,0.0488198542018257
62,0.049289136267308624,0.048801116890696564
63,0.04920331091874897,0.04891082791279126
64,0.04911077216919103,0.04865942175692199
65,0.04903234822024446,0.0486884417044556
66,0.0489274911477477,0.04857541664332293
67,0.048850891793683016,0.04842755855749495
68,0.048763279200184514,0.04828952297417794
69,0.048699500914456795,0.048461432331012994
70,0.04859561741286897,0.048199593113059123
71,0.048539359190104624,0.04817898140920386
72,0.04845358618065964,0.048179524415819915
73,0.048382522601524244,0.0481341836512096
74,0.04832018473462558,0.04796302218634413
75,0.04824967163083655,0.04810895775819943
