Namespace(batch_size=128, epochs=75, loss='MSE', lr=1e-05, optimiser='RMSprop', seed=12)
epoch,train_loss,val_loss
2,0.14398836305266932,0.13991890209061758
3,0.13408617910585904,0.12632838849510467
4,0.12557685610495115,0.12192093048776899
5,0.12122231957159545,0.12440924346446991
6,0.11812763661146164,0.11238442361354828
7,0.11847519364796187,0.11444269333566938
8,0.1135466016436878,0.10294853470155171
9,0.11149220325444874,0.11459501939160484
10,0.10943808445804998,0.10447381756135396
11,0.10586486717588023,0.09558840415307454
12,0.10279632555811029,0.10459468300853457
13,0.10056286697324954,0.09985614142247609
14,0.09968309065229014,0.0931255082998957
15,0.09695071021192952,0.10095219846282687
16,0.09512971145542044,0.10427644742386681
17,0.09551287403232173,0.08590735495090485
18,0.09448146898495524,0.08784470068556922
19,0.09284377372578571,0.09032549070460456
20,0.09328044205904007,0.09257552240576063
21,0.09120015368649834,0.08392468148044177
22,0.09128881128210771,0.08425439840980939
23,0.09057857488331042,0.0875362658074924
24,0.08961918205022812,0.08066261506506375
25,0.08849119395017624,0.0881895220705441
26,0.08747763069052446,0.07919421259846006
27,0.088019865515985,0.08017622147287641
28,0.08505806444506896,0.0827100511108126
29,0.0855807983561566,0.08251811883279256
30,0.08523894611157869,0.08660767653158732
