Namespace(batch_size=32, epochs=75, loss='MSE', lr=0.0001, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.0903639867901802,0.08258917570114135
3,0.07803960369057851,0.07222626879811286
4,0.07300719185030624,0.070706175416708
5,0.07062068714262688,0.0697797703742981
6,0.0682511098478755,0.06533937007188798
7,0.06679875801687371,0.06491338565945626
8,0.06502500635712113,0.06163711674511432
9,0.06400241442535022,0.06339401438832283
10,0.0633032665881392,0.061275559216737746
11,0.0625848808415132,0.060526550263166425
12,0.06193009702718421,0.06161821007728577
13,0.061514741090470795,0.06057523056864739
14,0.0611335485663316,0.05944912180304527
15,0.060512508992871195,0.06022977620363235
16,0.06018494738087262,0.061518894284963606
17,0.05996454236646221,0.058078169077634814
18,0.05961383940422372,0.05720474615693092
19,0.05899179721735928,0.05784152790904045
20,0.05897738713107697,0.05813185453414917
21,0.05853813600866762,0.05627911083400249
22,0.05817334032426142,0.056193454414606096
23,0.057969317452548304,0.056488561779260635
24,0.05761120825597685,0.05519689306616783
25,0.057312671197195575,0.056301489919424054
26,0.056912360636338796,0.05475193187594414
27,0.056840166449546814,0.05467222422361374
28,0.05625402958017506,0.054905494451522825
29,0.05605244835558003,0.05474275842308998
30,0.05592189749626264,0.05597786158323288
31,0.0559967772601402,0.05705881744623184
