Namespace(batch_size=1, epochs=75, loss='MSE', lr=0.0001, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.06041604090028727,0.057016324517835885
3,0.05647718443585567,0.054917959483546754
4,0.053996587212110134,0.05154738013216165
5,0.052018450604111095,0.05174081158340366
6,0.05057720023992628,0.04907474884243271
7,0.04937162349886382,0.048084592582390895
8,0.048525750483941345,0.04812414511823637
9,0.04786094177982998,0.04788099202355211
10,0.04723669744977191,0.04642053044942743
11,0.04674702110692224,0.047134723514167275
12,0.046417680354026485,0.04570102842922274
13,0.04599513895314344,0.04649049763444149
14,0.0456798524124582,0.04519177798026142
15,0.045340337574675454,0.045337782604875934
16,0.045055824579926275,0.044908724773617376
17,0.04474941655779597,0.0449153285578803
18,0.0444911878003733,0.04456978152285318
19,0.04423947633048241,0.04413023341084545
20,0.04398094461764334,0.043928174481986285
21,0.043762946842824765,0.04372389067065306
22,0.04351169180519632,0.04333788516605046
23,0.04332413012910541,0.04320288774887759
24,0.04308486489583061,0.04338203530169267
25,0.04291310325198789,0.04259319485866033
26,0.042694207105596405,0.04240339201748033
27,0.04248058178569461,0.04242028169198432
28,0.04233065392668234,0.042442353089810037
29,0.04214894937084286,0.042102982464490055
30,0.041945616575263994,0.04198726256693696
31,0.04185203426007857,0.04169748666890055
32,0.041632229306426356,0.041863743078019156
33,0.04151383431889211,0.04143151846002691
34,0.04141184980841515,0.04167454226283423
35,0.04119662336376037,0.04132673403221449
36,0.041081006213265284,0.04158963686966129
37,0.040954156641929536,0.041003128197355014
38,0.04087273276456951,0.04093802233841085
39,0.04075665826665331,0.040746014882678504
40,0.04063735348558354,0.040766372746855434
41,0.04052990442725289,0.04069412366611627
42,0.040407439937132826,0.040711672349198716
43,0.04034791757275867,0.040343346433362896
44,0.04020966682888803,0.040366559703761594
45,0.04016007298772358,0.04039238653749635
46,0.04007284777339626,0.04062176621634311
47,0.04001368123256661,0.04019787502046085
48,0.03991915138017604,0.04004437260308179
49,0.03985243682559507,0.04023811897590254
50,0.03975254131587543,0.04001462010103266
51,0.03969098040506132,0.04007876346589579
52,0.039626024987645614,0.040153191210185186
53,0.03957477925911611,0.039902217165898084
54,0.03947319312462215,0.0403220197467463
55,0.039442853269680105,0.03999482971485122
56,0.03938097034815108,0.0397714824269799
57,0.03932657762025875,0.03987157460251655
58,0.039226179889299564,0.03944831767652218
59,0.03921569430212932,0.03943751675514569
60,0.039150392207290254,0.039419161769069726
61,0.03906101669043349,0.03944944661144562
62,0.03903415369331129,0.03933941056240254
63,0.038971658766206264,0.03938407939128777
64,0.0389319849974361,0.03932322649593811
65,0.03887117941107992,0.03953416485507317
66,0.038838573864322566,0.039370555046782524
67,0.03878378462054218,0.03971697324431462
68,0.0387251772865764,0.03925015411090995
69,0.03871571944761182,0.03914809837879148
70,0.038620355541885774,0.0390720257425776
71,0.03860426837668674,0.03898721824191014
72,0.03855646597520655,0.03921200411305699
73,0.038499676180458756,0.03927057795684865
74,0.03847470135163521,0.03903480622797502
75,0.03843860550142837,0.039074356867762644
