Namespace(batch_size=32, epochs=75, loss='MSE', lr=1e-05, optimiser='RMSprop', seed=12)
epoch,train_loss,val_loss
2,0.11908648009986093,0.11398963868618012
3,0.10912446820572631,0.10153444349765778
4,0.0995665889692633,0.09506680518388748
5,0.09499304139450805,0.09366741597652435
6,0.0922205118487959,0.08883387416601181
7,0.09032349849808706,0.08784096777439117
8,0.08748952166674888,0.08323359340429307
9,0.08545146310982639,0.08420999228954315
10,0.08369345779288305,0.0819170868396759
11,0.0818873358099428,0.07876185208559036
12,0.0804196930911443,0.08015949085354805
13,0.07917813063688474,0.0775118750333786
14,0.07816519613747727,0.07557973593473434
15,0.07715959132534184,0.07694048017263412
16,0.07625050669255322,0.07727093577384948
17,0.0759017374111365,0.07266607537865638
18,0.07522531394680886,0.07249053880572319
19,0.07457944852848576,0.07327376335859298
20,0.07443899237742163,0.07305072337388992
21,0.07379604013611192,0.07108081936836243
22,0.07352091637376236,0.07102067947387695
23,0.07320833604221474,0.07156490057706832
24,0.07280207159992767,0.06967794090509415
25,0.07242664995871179,0.07110326305031776
26,0.07206626639586605,0.06918198227882386
27,0.07193127978746205,0.06965185970067977
28,0.07126561827855567,0.06967305958271026
29,0.07116068511793058,0.06931654319167137
30,0.07098727540610587,0.0704497104883194
