Namespace(batch_size=1, epochs=75, loss='MSE', lr=0.0001, optimiser='RMSprop', seed=12)
epoch,train_loss,val_loss
2,0.05991641465353838,0.055694766923247166
3,0.05576934463519364,0.0529318930574881
4,0.053274571689429395,0.051091069615396514
5,0.05152059722172817,0.04988734160331943
6,0.05021273869683243,0.04881952906539777
7,0.04925491802099649,0.04903641044837933
8,0.048503138598733245,0.04760378794782408
9,0.047839247675874316,0.04698992516454642
10,0.047263554236768264,0.046210334129524175
11,0.04677954507072187,0.046027556474513544
12,0.04635828134579694,0.04577037913145255
13,0.04597412459903902,0.046551012771712294
14,0.045620136123128624,0.045495751825691
15,0.04527748618479951,0.044500882261183816
16,0.04497028136932062,0.044384046083789805
17,0.044697648742553206,0.044373278449952466
18,0.04437933368741344,0.04417060690497497
19,0.044119712977798285,0.0436314144938443
20,0.043881407866371014,0.04429371257059544
21,0.043665274283039436,0.04333030524872079
22,0.043431384548243544,0.043668999997600336
23,0.04322979661898203,0.04294854010160587
24,0.04302681562762179,0.04315649707740787
25,0.0428424348937901,0.04259358857537797
26,0.04265206120433481,0.042338388812381056
27,0.04248540535110431,0.042088894562147726
28,0.04232083566844418,0.041900747945805665
29,0.04214374622401375,0.04238644109516519
30,0.04198233785094458,0.04198511539015945
31,0.04184447598187788,0.041618443595030225
32,0.041706162000062184,0.04216933684478277
33,0.04154456103263426,0.04170530924905967
34,0.04141526339637458,0.041484593979031786
35,0.04131400335139788,0.0414665949886571
36,0.041186787500469085,0.04116170799806442
37,0.04104621923813706,0.04096570884273217
38,0.040955131776989895,0.041060408988570475
39,0.04082614337848737,0.04102677945108565
40,0.04070475635036722,0.0406305966468478
41,0.04064174522569202,0.04094144566344719
42,0.04053048909067433,0.041104886931143836
43,0.040438437036791015,0.0405322866663624
44,0.040343959345082565,0.0407354931472795
45,0.04027034215954293,0.04044632849717428
46,0.040183623607714165,0.040620785165829856
47,0.040091443943747716,0.04049498808200077
48,0.040006268031019705,0.04067771169273848
49,0.03991904049325652,0.04010225724744121
50,0.039848291519985986,0.04015890640885945
51,0.03978493344951761,0.03999725594461212
52,0.03971032415705226,0.040231559294096025
53,0.039637318324698745,0.039867576652046974
54,0.03957253567112795,0.04019807482620852
55,0.03950587673294375,0.04038443684287093
56,0.039440873985042806,0.04010604454459382
57,0.03938082865837528,0.040278745361449965
