Namespace(batch_size=64, epochs=75, loss='MSE', lr=0.001, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.07717924887264097,0.07070585569510093
3,0.0688777497491321,0.06463330296369699
4,0.06454329373868736,0.0615213610804998
5,0.062462741056004085,0.06371549488260196
6,0.06098676553449115,0.05861310947399873
7,0.06104532588978071,0.05857947382789392
8,0.06015524489654077,0.057158257239139997
9,0.13765147398855235,0.14461066516546103
10,0.12121335557989173,0.12467252749663132
11,0.09797045991227434,0.08036068311104408
12,0.10453175592261392,0.11477704976613705
