Namespace(batch_size=1, epochs=75, loss='MSE', lr=1e-05, optimiser='RMSprop', seed=12)
epoch,train_loss,val_loss
2,0.07618401378708214,0.07188091016026417
3,0.07173534988202941,0.06969766778389598
4,0.06890522233288937,0.06637284179190144
5,0.0665846808362107,0.06438869037850634
6,0.06494262807225683,0.06310105180030393
7,0.0636908775621962,0.0620355850761099
8,0.06272885018140377,0.06110430162535321
9,0.06192798541771216,0.060330820001678595
10,0.06123743237598007,0.059735411205106
11,0.060638027680180256,0.05912561788248347
12,0.0601072587920311,0.05880022116775822
13,0.05961856000243511,0.058346207101208344
14,0.059172890774934095,0.057835904939735894
15,0.058766638456059415,0.05741535654011717
16,0.058379462745707815,0.05707980111835607
17,0.057986427589121876,0.05676514986605673
18,0.057625492682225304,0.05661632070871499
19,0.05727107049036666,0.05606732743732422
20,0.05695380849455283,0.05578513942171223
21,0.05661025796767188,0.055489227255478814
22,0.05629663057319143,0.055192613297195194
23,0.0560020995959295,0.0550029690769371
24,0.0556879436716754,0.054572288249945304
25,0.05541302651434757,0.05434210632036458
26,0.05514478599668768,0.05404270533546004
27,0.0548865627526337,0.053868847146474184
28,0.05463407294461671,0.053698211191044426
29,0.05438558920881014,0.05340668064718439
30,0.05416546044638733,0.05317838707642177
31,0.053938787461882916,0.05295414259394479
32,0.053738235551673494,0.05277645816207147
33,0.05353382321429795,0.052985526624871014
34,0.053336347941317426,0.05250110872467457
35,0.05313108952957841,0.052302324775542704
36,0.052956845683652644,0.05208644468670669
37,0.052781585687511005,0.05185687478129316
38,0.05260743527621526,0.05166542322003334
39,0.05244319214440778,0.05156849204713699
40,0.05228307978700434,0.051951500786210046
41,0.052134945334467477,0.05130506058845498
42,0.05196367857672932,0.05127566595316215
43,0.05182180085014242,0.05107119574345529
44,0.05166767020563223,0.05082242164720952
45,0.051539620809935675,0.05091052263032198
46,0.05138786457463409,0.05126037390548479
47,0.051267389086606725,0.05066450488860961
48,0.0511478985707596,0.05046073550523966
49,0.05100363072575287,0.050340872257801456
50,0.050882887218731056,0.050156363291445176
51,0.0507747933811848,0.0500631168630018
52,0.05065788066972568,0.05024767136834838
53,0.050538659367647586,0.04990558034594208
54,0.05043698591501913,0.049883713051266654
55,0.05033117412525364,0.04981989499179903
56,0.05022259624143214,0.049581168767203906
57,0.050113009327644994,0.0496696130693104
58,0.05002006140287023,0.0493582109636493
59,0.049916299346642795,0.0493130986578668
60,0.049817911687085714,0.049600572213986
61,0.049726719667335904,0.04927047040361579
62,0.04962343557065949,0.0490461435317052
63,0.049536779829222756,0.04909508443003227
64,0.049444823681125204,0.04895267103236076
65,0.04935728815135208,0.04882739403670334
66,0.049286019710095934,0.049053054261075174
67,0.04919068310913403,0.0486399609172445
68,0.04910523127069044,0.04871087252490193
69,0.0490112781000021,0.04877537397828215
70,0.04893898378077309,0.048412587184793666
71,0.048863607984257505,0.048529806010491804
72,0.04878364236599363,0.048428348931163594
73,0.048706781730357904,0.048506040395867395
74,0.048630416682970815,0.04889182381638267
