34,0.04142912870476456,0.04162749509865157
35,0.041320293290290314,0.041557140027612446
36,0.04120242268758889,0.041172897301842204
37,0.0410490814593241,0.041020697906069825
38,0.04095557678858686,0.04092861846753271
39,0.04083243450257065,0.04103025430215764
40,0.04070434167578581,0.04062831801512202
41,0.040633426533238155,0.040813224904242766
42,0.04052547794474905,0.041191175527770116
43,0.040437073124552386,0.040480701512876895
44,0.040343203028840154,0.04062422893417156
45,0.040265574454011695,0.04037750216627867
46,0.040180545461789806,0.04036262874928448
47,0.0400881888235414,0.04042690724632234
48,0.0399998334845067,0.04053364366295032
49,0.039912302533505355,0.04009667250756103
50,0.03984509058579432,0.04008921056295773
51,0.03978366306847679,0.03993120475896323
52,0.03970630253957422,0.04022731331510427
53,0.0396432680050296,0.0398570372159109
54,0.03957066808299663,0.04017031344164816
55,0.039517047716989905,0.0400995989798798
56,0.03944202447835747,0.040059870637725745
57,0.039380701495113385,0.04008860297093539
