Namespace(batch_size=1, epochs=75, loss='MSE', lr=1e-06, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.11853636790055296,0.10995490298414257
3,0.10412656861967022,0.09672038985389646
4,0.09554555378893441,0.09214791827603162
5,0.09215672826281096,0.08937913336766153
6,0.08961273780198913,0.08702057275669565
7,0.08725113947367268,0.08474368948171743
8,0.08502145825707239,0.08270981592649115
9,0.0829798288664064,0.08071198110429377
10,0.0811926754014162,0.07909537342497203
11,0.07966295757952777,0.0776976112058415
12,0.07837132960314504,0.07654545472003331
13,0.07730530898768746,0.07562659159909356
14,0.0764264468413853,0.07484223809515242
15,0.07569988175053219,0.07414515368298737
16,0.07507568924712335,0.07356247274381224
17,0.07451822169030553,0.07307835099456568
18,0.07404106907478364,0.07257738167127763
19,0.07357873262487855,0.07217174563997719
20,0.07316179932846067,0.07174787147429582
21,0.07276852342396282,0.0714130876917039
22,0.07240090615663176,0.07104266469761168
23,0.07204333696157239,0.0706577126924387
24,0.07170240867443878,0.07033495436118355
25,0.07137205724162568,0.0699823607783141
26,0.07104984256935602,0.06967422221286934
27,0.07074048485326097,0.06939170710300624
28,0.07044042232354943,0.06907448953726006
29,0.07013428196669688,0.06876728164047032
30,0.06984893118533758,0.06853082105189025
31,0.06956158375314453,0.0682448651897069
32,0.06929089516373811,0.06792438465368808
33,0.06901453633632432,0.06766079764877629
34,0.068748358426819,0.06740467975685462
35,0.06849486298591832,0.06715513628942181
36,0.06823725771127928,0.06698994774077702
37,0.06797696577699354,0.0666596704286254
38,0.06774481869893481,0.06641558454734464
39,0.06750862867496885,0.06617812097054458
40,0.06727174487094555,0.06596417798561573
41,0.06705336044111035,0.06581087944368728
42,0.06683477065260097,0.06556407193945363
43,0.06662870869214407,0.0653519328451162
44,0.06642508699860745,0.0651488724312877
45,0.06622725421900325,0.06495243143411705
46,0.06604070007027153,0.06484620835422879
47,0.06585203965369776,0.0646169739994914
48,0.06568087682486921,0.06443855975373375
49,0.06551382384575401,0.06432816426745672
50,0.06534984621194603,0.06413313308078247
51,0.06519978330867321,0.0639818593911124
52,0.06504517703723174,0.06386213876635752
53,0.06489856082971678,0.06369013728452211
54,0.06475919339077452,0.06363346302772603
55,0.06461479432211856,0.0634554464759465
56,0.06448003618742035,0.06332049655257278
57,0.06436276875944534,0.06318182541250139
58,0.06423169742545651,0.06306726395789108
59,0.06410788000357885,0.06294695537686824
60,0.06398721834143349,0.06283468559205092
61,0.06387826782583089,0.06273297964203679
62,0.06376670573758891,0.06261550323775832
63,0.06365285811892324,0.06251116342714164
64,0.06354819134576373,0.062413102408272726
65,0.06343957489079692,0.06231515745597577
66,0.06333777810677028,0.06227693526829194
67,0.06323408624655764,0.062113592390880226
68,0.06313946118508496,0.06203340642619028
69,0.06304482638260052,0.06192726212801818
70,0.06294849337565148,0.061837417576075554
71,0.06285272847517069,0.06176895368742691
72,0.06276480738503004,0.06167385557171467
73,0.06268144996901841,0.06165471919870375
74,0.06259560739854729,0.06151081149306359
75,0.06250675341343177,0.06143567709447083
