Namespace(batch_size=256, epochs=75, loss='MSE', lr=0.0001, optimiser='Adam', seed=12)
epoch,train_loss,val_loss
2,0.15030907094478607,0.14389141276478767
3,0.1318391166627407,0.11442367359995842
4,0.11691761016845703,0.11288342997431755
5,0.1119533009827137,0.11877185292541981
6,0.10488093420863151,0.09544434770941734
7,0.10447637140750884,0.09633629024028778
8,0.09521294981241227,0.07914385013282299
9,0.09351381734013557,0.09810115210711956
10,0.09336060360074043,0.08518163673579693
11,0.08991480842232705,0.07590364664793015
12,0.08708850219845772,0.09321730211377144
13,0.08454672619700432,0.08302845805883408
14,0.08367443755269051,0.0756487287580967
15,0.07949291169643402,0.08600280992686749
16,0.07655439339578152,0.09334960021078587
17,0.0779692955315113,0.06452629808336496
18,0.07597510293126106,0.06679731514304876
19,0.07386510372161866,0.07352953404188156
20,0.07592814639210702,0.07700895518064499
21,0.07352966144680977,0.06424414832144976
22,0.07346402481198311,0.0655855294317007
23,0.07381427437067031,0.07007922232151031
24,0.07287322953343392,0.06043988326564431
25,0.07160442396998405,0.07172084413468838
26,0.07084022574126721,0.0603494206443429
27,0.07245285511016845,0.061738952063024044
28,0.06814444549381733,0.06641761027276516
29,0.06949478015303612,0.06581581383943558
30,0.06979561299085617,0.07491431944072247
