Namespace(batch_size=32, epochs=75, file=True, loss='CE', lr=1e-06, momentum=0.9, optimiser='Adam', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.7140412330627441,0.30968156294389204,0.1860346676481658,0.707151448726654
1,0.7266501784324646,0.31095967478566355,0.1912974748523092,0.6976513671875
2,0.6817172765731812,0.3210450605912642,0.19427967040307795,0.6926997709274292
3,0.7009070515632629,0.3355605088271104,0.19718012321849915,0.6867027759552002
4,0.6694839596748352,0.3523897641664976,0.2008868341162512,0.6771483826637268
5,0.671913206577301,0.37579036564021917,0.20568922171572937,0.6664389610290528
6,0.6421573758125305,0.40832271823635347,0.212030466371059,0.6535574555397033
7,0.6641019582748413,0.4458297927658279,0.2197244521852787,0.6330171585083008
8,0.6092252135276794,0.4930419129210633,0.22933720251007444,0.6121381211280823
9,0.5861606001853943,0.5456723498059558,0.24122499997540126,0.5854145002365112
10,0.5526160001754761,0.5914194676783178,0.25397613721908613,0.558425600528717
11,0.5285838842391968,0.6422229122805905,0.27015324266498497,0.530993504524231
12,0.5141612887382507,0.6905621020824878,0.2884648828114537,0.5003093349933624
13,0.5148821473121643,0.7253537462903308,0.3055988368165661,0.47192672491073606
14,0.49143972992897034,0.7523249044046774,0.3217735173513806,0.44727739691734314
15,0.419355183839798,0.7695706454190341,0.3352874140693175,0.4291430711746216
16,0.3874436318874359,0.7889509126737521,0.3500049048054728,0.4188855814933777
17,0.4094318747520447,0.796867509321733,0.3596945655342616,0.4057342076301575
18,0.47240760922431946,0.8080467521370231,0.3718932747197375,0.3968962025642395
19,0.3782173693180084,0.8222555779791497,0.38604677677992594,0.38897952556610105
20,0.34064221382141113,0.8244086327490868,0.39223861954716577,0.3802140712738037
21,0.3881736993789673,0.8327617298473011,0.40503968305793003,0.3773792862892151
22,0.3626139461994171,0.8260422743760146,0.4042245031944717,0.3739510226249695
23,0.3379286229610443,0.8320366004844765,0.41469989849597366,0.3879830539226532
24,0.3266369104385376,0.8344514326615767,0.421026325316643,0.3629207408428192
25,0.37089890241622925,0.8402824302772423,0.43159856690936227,0.35822672963142393
26,0.2869521379470825,0.8432890656706574,0.4385361541823573,0.35430710315704345
27,0.3309166729450226,0.8380609883890524,0.43638922839915417,0.35089727997779846
28,0.376947283744812,0.8454979636452414,0.44831794506815276,0.34995523452758787
29,0.3837844431400299,0.849856844815341,0.4566398709553652,0.3448461890220642
30,0.2947986125946045,0.8423379675134436,0.4535651008406479,0.34209954619407656
31,0.32912126183509827,0.8523527269239549,0.4651302528104951,0.3360117042064667
32,0.2980061173439026,0.8559281386338271,0.47495470919761446,0.3365555739402771
33,0.2874663770198822,0.8520755321948559,0.4728408243172965,0.33457679986953737
34,0.28018856048583984,0.8524848640739143,0.47593758461686203,0.329868928194046
35,0.3619692921638489,0.8549498520888291,0.48070928839899957,0.3317147469520569
36,0.2911478281021118,0.8596504310508827,0.49143102466402205,0.3261083096265793
37,0.2685084342956543,0.8562829550210531,0.4853501525233299,0.328225222826004
38,0.2852405309677124,0.8585660463803775,0.4913987924274112,0.32265528321266174
39,0.2947413921356201,0.8578438102424919,0.49446278209503575,0.3213243579864502
40,0.2807628810405731,0.8567700472745028,0.4958166210668189,0.3199547833204269
41,0.4192156195640564,0.8614174979073661,0.5055149269253442,0.3197805047035217
42,0.28120025992393494,0.8682391674487622,0.515649617798859,0.33217934489250184
43,0.31110402941703796,0.8643099698153409,0.5112539629869809,0.31158104956150057
44,0.2808789014816284,0.8681527868493811,0.5193983386458279,0.3109017288684845
45,0.3382053077220917,0.8665399526620841,0.5196104543031209,0.31555369853973386
46,0.3573385179042816,0.8705919141893262,0.5249298717294116,0.3120621645450592
47,0.2510264217853546,0.8683712451488941,0.5242006521778696,0.3092303740978241
48,0.2569598853588104,0.8695592310521509,0.5308517020802241,0.31072024822235106
49,0.30120041966438293,0.8687709263392858,0.52872449164215,0.30958339214324954
50,0.445444792509079,0.8704869456105419,0.5332473774927969,0.30628820419311525
51,0.46981748938560486,0.869520549031047,0.534643973068013,0.30522702634334564
