Namespace(batch_size=1, epochs=75, file=True, loss='CE', lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.20208320021629333,0.8928690724558644,0.6021579819219381,0.2513842878935786
1,0.15078523755073547,0.9237433693625711,0.7048413208171638,0.22997093704807295
2,0.16105328500270844,0.927897782759233,0.7084085834518792,0.21733963686682575
3,0.21341745555400848,0.9307174484451096,0.72885381027669,0.21384985826232217
4,0.13282634317874908,0.9340293190696023,0.7345314808423078,0.19582719947030017
5,0.18234579265117645,0.9364712405514407,0.7287800608354403,0.1914535864945743
6,0.1911669373512268,0.9196887325930905,0.6849147327223006,0.1988834192540932
7,0.0909549668431282,0.9357889745142552,0.7492002473689073,0.20028204351373308
8,0.19414521753787994,0.9364739356102881,0.7482558742885532,0.19167797220024196
9,0.13170288503170013,0.9216152438869724,0.7056236268814416,0.19727326803296416
10,0.9172883629798889,0.9414206170416498,0.7514652340822557,0.19888226204588041
11,0.04646395146846771,0.9321711552607549,0.7326431231772069,0.19076115568954644
12,0.12559767067432404,0.933106281230976,0.7317603636692664,0.22038850354562914
13,1.069856882095337,0.9277888310420048,0.7192697943296832,0.19655798678225897
14,0.13096988201141357,0.9315711876014611,0.7276828875175464,0.18952235161967865
15,0.08531154692173004,0.9297745741807021,0.7218993231012155,0.20811999791434832
