Namespace(batch_size=64, epochs=75, file=True, loss='CE', lr=1e-05, momentum=0.9, optimiser='Adam', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.7008150815963745,0.21803364939503855,0.20332564750608334,0.6895577311515808
1,0.6958502531051636,0.2649453893884436,0.20658387627982108,0.6637677871263944
2,0.5446844100952148,0.6079827643060065,0.26284775996043414,0.5365341214033273
3,0.35420405864715576,0.8088956956739549,0.3881330729845894,0.39893590257718015
4,0.3286632299423218,0.8467608959643872,0.4494383219545248,0.362403555558278
5,0.37926143407821655,0.8452319256671064,0.46326618577821976,0.37245459052232593
6,0.3904258608818054,0.8529258430778206,0.4897814303277779,0.3313786249894362
7,0.360843688249588,0.8673616087281859,0.5226717889762847,0.31623033262216127
8,0.2752593755722046,0.8760377958223418,0.5445097048005925,0.3050036487671045
9,0.27275407314300537,0.87469482421875,0.5495932875061718,0.30745758230869585
10,0.39470788836479187,0.8480962183568385,0.5120037662571965,0.3044090225146367
11,0.3439023494720459,0.880187175800274,0.5641882000504226,0.2955938233779027
12,0.2538875341415405,0.8718160455877131,0.5587120578787991,0.2851515526954944
13,0.35408708453178406,0.8774068857168222,0.5742590016007676,0.285251456957597
14,0.3493647277355194,0.8707219904119318,0.5630830059381596,0.28120431991723865
15,0.25331172347068787,0.8870614980722402,0.5904566921115265,0.27833870167915636
16,0.229740172624588,0.8797271332183442,0.582010691419732,0.2786208608975777
17,0.26278793811798096,0.8789063490830459,0.5897334953168599,0.27699628930825454
18,0.30289098620414734,0.8860675564059963,0.5975051016902186,0.2688119560480118
19,0.22849492728710175,0.8862589452173802,0.6067511094765452,0.2681102809997705
20,0.21455895900726318,0.8867459185711749,0.603410611711266,0.26299623457285076
21,0.2356519252061844,0.8938257985300831,0.6185291182498629,0.26601631939411163
22,0.22110114991664886,0.8882489687436587,0.6138455653511478,0.27171929065997785
23,0.22536271810531616,0.8824243520761466,0.5958529695489613,0.3082801034817329
24,0.20550918579101562,0.9016267454469359,0.637200276352639,0.2654055036031283
25,0.24369840323925018,0.8950678837763799,0.6233548083878977,0.26057079090521884
26,0.18344025313854218,0.8965203817788656,0.6327269720510936,0.26482373705277074
27,0.24281464517116547,0.8924181455141538,0.6174789977557987,0.255229305762511
28,0.25826382637023926,0.8904342651367188,0.6192877351769143,0.2658664561234988
29,0.2515011727809906,0.8970100105582893,0.627872500284128,0.2582918841105241
