Namespace(batch_size=64, epochs=75, file=True, loss='CE', lr=1e-06, momentum=0.9, optimiser='RMSprop', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.6651824116706848,0.2555267532150467,0.20808829887123895,0.6630228574459369
1,0.4932394027709961,0.7080582259537338,0.3007143145494152,0.49297218139355
2,0.3673612177371979,0.8143874725738129,0.42390313909716626,0.38081636337133556
3,0.28261759877204895,0.8400807368290889,0.47127806457033716,0.3467725400741284
4,0.2948017716407776,0.8489268513468953,0.4851671226610115,0.3357348694251134
5,0.3571653664112091,0.8501352285409902,0.4900609832191587,0.35541448914087737
6,0.36159542202949524,0.8621930209073153,0.5189761055984249,0.3187139882491185
7,0.3539593815803528,0.873730012967989,0.5428556046698,0.30660087443315065
8,0.2617703676223755,0.8781085720309963,0.5546227571560496,0.2956610803420727
9,0.26360371708869934,0.877223522632153,0.5568907765615155,0.3004232140687796
10,0.3929937183856964,0.855955881886668,0.5266935355949219,0.2969093391528496
11,0.33518850803375244,0.8840869655856839,0.5709940099165729,0.2908068345143245
12,0.2477850615978241,0.8722426971831879,0.5596770015426511,0.2819125870099434
13,0.34234023094177246,0.8823998587472098,0.581266653417967,0.2815323712734076
14,0.3518217206001282,0.8728179931640625,0.5662401061738392,0.27813079723945033
15,0.25200891494750977,0.8883436525022829,0.5915480953059068,0.27563080420860875
16,0.23263555765151978,0.8829772751052658,0.584685108809008,0.2750964336670362
17,0.26415902376174927,0.8823461557363534,0.5937240843343595,0.27333125472068787
18,0.3090918958187103,0.8867932208172686,0.5974888469686234,0.2656498241883058
19,0.23496195673942566,0.8884255545479911,0.6086112864514349,0.26503804326057434
20,0.21380996704101562,0.8882604227437602,0.6042467836036983,0.25994742145905125
21,0.24658344686031342,0.8954805844789976,0.6186794745741498,0.26173112942622256
22,0.22496777772903442,0.8905751017781047,0.6154927428360826,0.26686135622171253
23,0.2251923680305481,0.8887375472427963,0.6058753867115488,0.304678466457587
24,0.206154927611351,0.9030895084529728,0.6357498941664804,0.2609376655175136
25,0.24270662665367126,0.8951738035524046,0.6197152134925042,0.25604492082045627
26,0.18489092588424683,0.8932075401405235,0.6239449504312954,0.258107704611925
27,0.24288934469223022,0.8939057783647018,0.6173836252453903,0.25067512461772334
28,0.25938114523887634,0.8957386759968547,0.6249206914328258,0.26083650153416854
29,0.25690701603889465,0.8928269225281554,0.6234102572746408,0.2545804473069998
