Namespace(batch_size=1, epochs=75, file=True, loss='CE', lr=1e-06, momentum=0.9, optimiser='Adam', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.5823886394500732,0.4865738509537338,0.2412310423017107,0.586396277415288
1,0.29160696268081665,0.8396970674589083,0.44848103166662145,0.37539581714512466
2,0.3709876537322998,0.8547875144264915,0.49844239870557233,0.3411076761975691
3,0.25928109884262085,0.8685553612647119,0.5264927437312718,0.32436151875110414
4,0.29726898670196533,0.8761042409128957,0.5531312848716272,0.3118808991045921
5,0.33070337772369385,0.8731384475509841,0.5436814483448155,0.30196538970067904
6,0.41444632411003113,0.878953572062703,0.5646281411912387,0.2932744583139172
7,0.23909948766231537,0.8881995659369927,0.5888917321036597,0.2871860261087294
8,0.30272018909454346,0.8873823487913454,0.5864106397939788,0.2806048574385705
9,0.23932971060276031,0.879131505396459,0.5725880114837766,0.2774505999858503
10,0.9246395230293274,0.8935753562233665,0.6052103605825274,0.27221799944708874
11,0.13998550176620483,0.8915166879629159,0.6056703657816896,0.268253381671263
12,0.23370049893856049,0.8845364260983157,0.5930724012011807,0.26654839254915713
13,1.126171350479126,0.8978826943930094,0.6214681929391335,0.26359836171780315
14,0.30857905745506287,0.8972207998300528,0.6170225711412666,0.2590625557564683
15,0.09220511466264725,0.8913191956359071,0.6103726887748765,0.25753439226998137
16,0.5656160116195679,0.8899957433923499,0.596259050020324,0.2565567013166555
17,0.26183801889419556,0.8918446132114956,0.606663304832321,0.2537059171149483
18,0.2429562658071518,0.8930882639699168,0.6114570781520537,0.25219736147139754
