Namespace(batch_size=128, epochs=75, file=True, loss='CE', lr=1e-07, momentum=0.9, optimiser='Adam', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.71720290184021,0.20352602871981534,0.20352602871981534,0.6976962600435529
1,0.7251643538475037,0.20352602871981534,0.20352602871981534,0.6933654717036656
2,0.6817876696586609,0.20352602871981534,0.20352602871981534,0.6993576969419207
3,0.7127574682235718,0.20352602871981534,0.20352602871981534,0.7002133727073669
4,0.6813300848007202,0.20352602871981534,0.20352602871981534,0.6897798265729632
5,0.6916659474372864,0.20352602871981534,0.20352602871981534,0.6889915892056057
6,0.6587177515029907,0.20352602871981534,0.20352602871981534,0.7124497124126979
7,0.7281987071037292,0.20352602871981534,0.20352602871981534,0.6954679148537772
8,0.7086786031723022,0.20352602871981534,0.20352602871981534,0.714139997959137
9,0.6993628740310669,0.20352602871981534,0.20352602871981534,0.6905525411878314
10,0.6536391377449036,0.20352602871981534,0.20352602871981534,0.6892017551830837
11,0.6764485836029053,0.20352602871981534,0.20352602871981534,0.6906679102352687
12,0.6919713616371155,0.20352602871981534,0.20352602871981534,0.7015532084873745
13,0.7242790460586548,0.20352602871981534,0.20352602871981534,0.6997174024581909
14,0.6938038468360901,0.20352602871981534,0.20352602871981534,0.6938191226550511
15,0.6626107096672058,0.20352602871981534,0.20352602871981534,0.6970083372933524
16,0.7694706320762634,0.20352602871981534,0.20352602871981534,0.7002374955586025
17,0.6824971437454224,0.20352602871981534,0.20352602871981534,0.6962184906005859
18,0.6915832161903381,0.20352602871981534,0.20352602871981534,0.6983552830559867
19,0.6998947858810425,0.20352602871981534,0.20352602871981534,0.6947230356080192
20,0.7039597630500793,0.20352602871981534,0.20352602871981534,0.695518604346684
21,0.7219688296318054,0.20352602871981534,0.20352602871981534,0.6938957912581307
22,0.6873936057090759,0.20352602871981534,0.20352602871981534,0.6921988981110709
23,0.6918621063232422,0.20352602871981534,0.20352602871981534,0.6913317697388786
24,0.6913641095161438,0.20352602871981534,0.20352602871981534,0.7046278374535697
25,0.6835547685623169,0.20352602871981534,0.20352602871981534,0.6989490985870361
26,0.6826278567314148,0.20352602871981534,0.20352602871981534,0.6902622410229274
27,0.7094796895980835,0.20352602871981534,0.20352602871981534,0.6974297336169651
28,0.6803020238876343,0.20352602871981534,0.20352602871981534,0.6951908213751656
29,0.6993861794471741,0.20352602871981534,0.20352602871981534,0.692306135381971
30,0.6862931251525879,0.20352602871981534,0.20352602871981534,0.6986855779375348
31,0.67670738697052,0.20352602871981534,0.20352602871981534,0.7015474183218819
32,0.695721447467804,0.20352602871981534,0.20352602871981534,0.6950330053056989
33,0.6892215013504028,0.20352602871981534,0.20352602871981534,0.6922316210610526
34,0.7094308137893677,0.20352602871981534,0.20352602871981534,0.7005308185304914
35,0.6797163486480713,0.20352602871981534,0.20352602871981534,0.7041100178446088
36,0.7077356576919556,0.20352602871981534,0.20352602871981534,0.6877621752875192
37,0.6840388774871826,0.20352602871981534,0.20352602871981534,0.6898011480058942
