Namespace(batch_size=1, epochs=75, file=True, loss='CE', lr=1e-06, momentum=0.9, optimiser='RMSprop', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.3534695506095886,0.8027410928305093,0.4172341630266387,0.39219249570137493
1,0.19447651505470276,0.9209370006214489,0.6831294247215574,0.26569199331298277
2,0.2173631191253662,0.9139624459402902,0.6737323207417628,0.23671353296800093
3,0.17562733590602875,0.9151167237913453,0.6608879228567136,0.22366985895900757
4,0.15858761966228485,0.9107540774655033,0.6652258976294569,0.23008295006372712
5,0.2301604002714157,0.9211828058416193,0.6873353984778773,0.21244126214803039
6,0.20628008246421814,0.9162446653688109,0.6763652515876103,0.21324020310897718
7,0.11000990867614746,0.9181447016728389,0.6912425466114378,0.2179382108563146
8,0.18646518886089325,0.9249930245535715,0.7036155438071878,0.2161996311737926
9,0.1504584550857544,0.9227283626407772,0.7020995813717902,0.22367942282119646
10,0.19850580394268036,0.925859446339793,0.708980680878206,0.21935965711396044
11,0.05523782595992088,0.9278793731293121,0.72210996720448,0.23301390328069593
12,0.15969498455524445,0.9272678920200893,0.7175839126466942,0.2583236921500028
13,0.7032737135887146,0.9237060546875,0.7023145203129948,0.21948017320269114
14,0.13487279415130615,0.9178961419439935,0.6823129301776458,0.21573449611276777
15,0.028043165802955627,0.9291908759575386,0.7184537614682236,0.23711830667014439
16,0.20955000817775726,0.932078690962358,0.7276400183801883,0.24386622723820922
17,0.18150322139263153,0.9246830135196834,0.7097175277789319,0.25623277695486685
18,0.1668902486562729,0.927174694507153,0.721911544173776,0.2656123627838981
19,0.17362718284130096,0.9308928452528916,0.7263443817301284,0.26344704225223947
20,0.1063951924443245,0.9307976264458198,0.7282999407321936,0.27509846610331595
21,0.12531092762947083,0.9262704031808036,0.7212064691899696,0.27233759487960973
22,0.11653531342744827,0.9307669899680397,0.7226789975482715,0.27816283072816667
23,0.13629136979579926,0.9278722985998377,0.7209205687089869,0.2657320614722739
24,0.04223552346229553,0.9336532394607345,0.7355351935655953,0.29054234621489977
25,0.11648079752922058,0.9270806250634132,0.7118770636687058,0.2696448570440898
26,0.11040546745061874,0.9266351476892248,0.7087120021225417,0.2792966575047316
27,0.14220841228961945,0.9337643710049716,0.7274115542740857,0.29586428480748955
28,0.06194975599646568,0.9281795353084416,0.7190425424029426,0.2961372838452362
29,0.07668710500001907,0.9337452083439022,0.7304903917175198,0.31650459139982795
