Namespace(batch_size=128, epochs=75, file=True, loss='CE', lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.5300706624984741,0.2043178013392857,0.20359401015962825,0.6155250583376203
1,0.4066872000694275,0.871225847516741,0.5098886552607587,0.43278619221278597
2,0.3610393702983856,0.8617849771078531,0.540646860540391,0.3377801903656551
3,0.26974496245384216,0.8549697281478288,0.5444682474107733,0.3110585255282266
4,0.25386476516723633,0.8939552406211952,0.6088670393530681,0.31080211273261477
5,0.2970922887325287,0.8822094607662845,0.5905273299496457,0.3450040263789041
6,0.3164414167404175,0.8955205347630885,0.6213111181171292,0.2919637198959078
7,0.3210827708244324,0.895305247121043,0.6307755469439209,0.2613912267344339
8,0.21015329658985138,0.9059927209631189,0.6508162858324842,0.2550183492047446
9,0.22725851833820343,0.8901214203277191,0.6155946282210359,0.2547840199300221
10,0.2958959639072418,0.7830761203518162,0.49774608013846355,0.35544866749218534
11,0.316376656293869,0.9108015778776887,0.6594281892324548,0.25491947148527416
12,0.2071925848722458,0.9023385184151785,0.6448290882152774,0.23498026600905828
13,0.28293946385383606,0.8901794235427658,0.624800914789472,0.24352240349565232
14,0.2964284420013428,0.8789778672255479,0.5926602533560626,0.23985825691904342
15,0.19936703145503998,0.9054310588093547,0.6528673295057911,0.2276597193309239
16,0.20963570475578308,0.913465861531047,0.6786287260788874,0.26138502785137724
17,0.21032452583312988,0.8947422374378551,0.6337219600038775,0.2331383994647435
18,0.26274439692497253,0.8899118596857244,0.6212416396475466,0.22752790578774043
19,0.20368072390556335,0.9131486570680296,0.6824436496984871,0.23216419773442404
20,0.16834166646003723,0.9220914568219866,0.6893298317659262,0.22507791008268083
21,0.20984601974487305,0.923467561796114,0.7052706461491098,0.22899255795138224
22,0.17466989159584045,0.9126682628284801,0.6757461165206684,0.2288858209337507
23,0.17888368666172028,0.9129187051351968,0.6713672547641556,0.30126726627349854
24,0.1566833257675171,0.9141186800870028,0.6790515178248825,0.2136520849806922
25,0.19237802922725677,0.9044572706346388,0.654058021371006,0.2160146278994424
26,0.16542533040046692,0.8863290960138495,0.6077617016899912,0.22426062183720724
