Namespace(batch_size=256, epochs=75, file=True, loss='CE', lr=1e-05, momentum=0.9, optimiser='Adam', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.7129829525947571,0.20352602871981534,0.20352602871981534,0.6989684402942657
1,0.7226348519325256,0.20352602871981534,0.20352602871981534,0.6917401403188705
2,0.6816978454589844,0.20352602871981534,0.20352602871981534,0.7014835774898529
3,0.7106573581695557,0.20352602871981534,0.20352602871981534,0.7029484957456589
4,0.6810780763626099,0.20352602871981534,0.20352602871981534,0.6854936182498932
5,0.6909051537513733,0.20352602871981534,0.20352602871981534,0.6842958480119705
6,0.6599069833755493,0.20352602871981534,0.20352602871981534,0.722806304693222
7,0.7248236536979675,0.20352602871981534,0.20352602871981534,0.6948684453964233
8,0.7064464688301086,0.20352602871981534,0.20352602871981534,0.7252585738897324
9,0.6976608037948608,0.20352602871981534,0.20352602871981534,0.6867582350969315
