Namespace(batch_size=32, epochs=75, file=True, loss='CE', lr=1e-05, momentum=0.9, optimiser='Adam', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.6762521862983704,0.38352730490944603,0.21401609708639557,0.6508065986633301
1,0.40536874532699585,0.7851525244774756,0.3530622827336599,0.4361658000946045
2,0.3220546543598175,0.8372903600915685,0.4475228533548015,0.3520635551214218
3,0.23690660297870636,0.8549282718014407,0.496293029131374,0.32305877685546874
4,0.2601964771747589,0.8799291239156352,0.5508257841527664,0.31145601987838745
5,0.30845266580581665,0.8707430356508725,0.5275044236618368,0.31090258061885834
6,0.3167761564254761,0.8777405181488434,0.5556445628299608,0.2909355115890503
7,0.31080934405326843,0.8961942003918932,0.6006707821685052,0.2847635459899902
8,0.21381573379039764,0.8920234977424919,0.5986068762649813,0.2718667036294937
9,0.2337622195482254,0.8870824442281351,0.5863800755362649,0.2699373006820679
10,0.2778770625591278,0.885086000120485,0.5905340726354034,0.26533733427524564
11,0.28582045435905457,0.8905006705940544,0.5974540689647936,0.26052412450313567
12,0.21460701525211334,0.8837763204203024,0.597386598701722,0.26001317381858824
