Namespace(batch_size=64, epochs=75, file=True, loss='CE', lr=1e-07, momentum=0.9, optimiser='RMSprop', scheduler=False, w_decay=5e-05)
epoch,loss,pixel_acc,IoU,val_loss
0,0.7131205797195435,0.21302767666903408,0.20146868134316445,0.6969947998340313
1,0.7252851128578186,0.21312273694323255,0.20203772579700052,0.6932474191372211
2,0.6801419258117676,0.21374345259232955,0.20235962675131375,0.6951413062902597
3,0.7097232341766357,0.21468058004007712,0.2026105083047512,0.6943630255185641
4,0.6780043244361877,0.21611290473442574,0.20282575964573762,0.688084588601039
5,0.6876296997070312,0.21820539994673296,0.20303945237177362,0.6865242627950815
6,0.6559150218963623,0.2206503930029931,0.20326099644312903,0.6960120522058927
7,0.7194210886955261,0.22370672845221184,0.20351732476222112,0.6867945469342746
8,0.6962939500808716,0.2277858981838474,0.2038256034555934,0.6936145333143381
9,0.6856904029846191,0.23270075414087865,0.20419922584761538,0.6803195568231436
10,0.6445845365524292,0.2393227515282569,0.20465115460724168,0.6770817316495455
11,0.6617779731750488,0.24692755364752436,0.2051517239203214,0.6750638255706201
12,0.6719710230827332,0.25560221486277396,0.20574832300333476,0.676589718231788
13,0.6990396976470947,0.26556002133852474,0.20649458652519637,0.6709900131592383
14,0.6626608967781067,0.27671808019861,0.20729959230276623,0.6631195545196533
15,0.6293929815292358,0.289955912007914,0.20839489806511433,0.6585558240230267
16,0.7195202112197876,0.3048659089323762,0.20985022339568837,0.6555973383096548
17,0.6367658972740173,0.32284514191862823,0.2118533472722786,0.6443712803033682
18,0.6361575722694397,0.343390586159446,0.21448030816361652,0.6376681006871737
19,0.636558473110199,0.36560488614169034,0.2175184377184785,0.6260036184237554
20,0.6176741719245911,0.39250321821732953,0.22132676333016757,0.6161145797142615
21,0.6372255086898804,0.4208371249112216,0.22564462063126223,0.6062120886949393
22,0.5831392407417297,0.45104754559405436,0.2306651304965027,0.5981044723437383
23,0.578059732913971,0.483942343971946,0.23644800329299587,0.5918343709065363
24,0.5571451187133789,0.5126445423473012,0.24241874525656834,0.578418337381803
25,0.5795169472694397,0.5474600655691965,0.24953086842399302,0.5657836657304031
26,0.5224069356918335,0.5822981004591112,0.25721132571752525,0.5449563975517566
27,0.5315724611282349,0.6074850701666498,0.26441069416797,0.5364551039842459
28,0.5353264212608337,0.6291337644899047,0.2712178722672402,0.5268710897519038
29,0.5368679165840149,0.6573217416738535,0.2793222152746667,0.5093184273976546
30,0.47883710265159607,0.682962670264306,0.2874368675296545,0.5017678485466883
31,0.496540367603302,0.690015678901177,0.2920879814946237,0.48666295179953944
32,0.47910723090171814,0.7098989313299006,0.29959880132941014,0.47780351455395037
33,0.4494239091873169,0.7235063825334821,0.3060969701592385,0.4662397870650658
34,0.4173620045185089,0.7421632246537642,0.31462657049479636,0.4635502008291391
35,0.4459453821182251,0.75170276195972,0.32078109007295774,0.4540794652241927
36,0.4301491677761078,0.7669583209149249,0.32921975263061526,0.43594186351849484
37,0.3818805515766144,0.7663776942661831,0.3322013913885385,0.43819693418649525
38,0.4044739603996277,0.7810852248947342,0.341250255376346,0.4379326036343208
39,0.3980995714664459,0.7802650352577111,0.34394159638164934,0.42060442383472735
40,0.3720390200614929,0.7819652408748478,0.3473702236875422,0.41579599334643436
