Namespace(epochs=25, file=True, gamma=0.1, loss='LL', lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.23730719089508057,0.5370047284411146,26.71184179239006
1,0.21239718794822693,0.5009209125072925,26.511642106465647
2,0.9936397075653076,0.3632675369064529,23.883858216066937
3,0.21681132912635803,0.6645134814373859,32.08378439862721
4,0.9971990585327148,0.329207571450766,22.83816460207206
5,0.16034261882305145,0.5886508743484299,30.832158463913007
6,0.0965941771864891,0.6213738131832767,30.530373123536737
7,0.16168692708015442,0.3581973137793603,23.131465665226596
8,0.1604633629322052,0.6334899803260704,35.532403635754086
9,0.1845480501651764,0.6496225579992517,32.90171234117789
10,0.1533547043800354,0.216631876957881,20.620915726608537
11,0.14506728947162628,0.5083589182271586,27.764361071748446
12,0.1945049911737442,0.63341531134271,31.968489535712656
13,0.10367372632026672,0.5984774899173092,29.252797493572
14,0.998955488204956,0.2826208089853262,21.924015431406104
15,0.18307271599769592,0.4170347337598925,24.907264964595775
16,0.14735060930252075,0.4482377832586115,24.787454332189185
17,0.1816769242286682,0.37400331373338574,23.26534270528335
18,0.17936158180236816,0.5761031014578682,42.24530264972312
19,0.14239045977592468,0.43361265999930243,24.802030764426508
20,0.13989368081092834,0.7615754412366198,36.79841879084296
21,0.10532727837562561,0.2244842380672306,20.85338714311705
22,0.7581008076667786,0.25794425072608057,21.02447522756072
23,0.30222088098526,0.20528483205027395,20.369309547044328
24,0.1576228141784668,0.3055219625497793,22.477336750648902
