Namespace(epochs=25, gamma=0.5, lr=1e-05, momentum=0.9, optimiser='Adam', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.235015869140625,0.9002686983579165,0.5986194175437202
1,0.15263156592845917,0.9230461764645267,0.6684888803690083
2,0.16467945277690887,0.9279924467012479,0.6818144723185482
3,0.13823053240776062,0.9406718761889965,0.7357883564966341
4,0.12960699200630188,0.9212885423140093,0.6637091354489062
5,0.12068521976470947,0.9308650276877664,0.7155266489785768
6,0.19849951565265656,0.9312597101384943,0.7200443312916212
7,0.06370164453983307,0.9391627968131722,0.7385677787334041
8,0.064015232026577,0.9371309107000177,0.7351807140557376
9,0.14914719760417938,0.9387753028374214,0.7391650795958936
10,0.10836081951856613,0.9338444251518745,0.7165316115574354
11,0.10208871960639954,0.9401932208569019,0.7455179806914616
12,0.12564626336097717,0.9348164744191355,0.7257293469643492
13,0.12482866644859314,0.9343631447135629,0.7199900135431296
14,0.32796579599380493,0.9388942272632153,0.7452202003098993
15,0.1273963749408722,0.9363340699827516,0.732422451592424
16,0.09404804557561874,0.9397446174126167,0.7429713418066133
17,0.07428587973117828,0.9414386947433669,0.749860421159289
18,0.07047981768846512,0.9402141571044922,0.7512229693751369
19,0.09385658800601959,0.9413141820337865,0.7534189025959042
20,0.13034309446811676,0.9415118675727349,0.755778529111756
21,0.03299832344055176,0.9432377555153587,0.7596354396801593
22,0.08124342560768127,0.9406782175039317,0.7511905078149256
23,0.035218894481658936,0.9396633395900974,0.7476473765416524
24,0.12489003688097,0.9361570680296266,0.733073281907729
