Namespace(epochs=25, gamma=0.1, lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.16521164774894714,0.9369876911113788,0.7346860349934092
1,0.09884832054376602,0.9417656489780971,0.7390252481847167
2,0.128990039229393,0.9344622723467938,0.7369462608373859
3,0.2559984028339386,0.9426413697081727,0.7525245186249986
4,0.11441419273614883,0.9409818376813616,0.7443373343550275
5,0.2314397394657135,0.9423914030000761,0.7606354522924873
6,0.14739233255386353,0.9330230217475396,0.7196521852868805
7,0.09652413427829742,0.9339395993715757,0.7322016107205884
8,0.05459314584732056,0.9428427411364271,0.7507510510206625
9,0.138763427734375,0.9495807300914417,0.7858518040457176
10,0.1408277004957199,0.946883065359933,0.7792605255347245
11,0.14796145260334015,0.9393501578987419,0.7495912056056255
12,0.11354570090770721,0.9366319235269125,0.7233063747728367
13,0.20805880427360535,0.938564563107181,0.7525075775688354
14,0.1569778323173523,0.9409548920470399,0.7514288108357573
15,0.10038764774799347,0.9301234852183949,0.720215805976378
16,0.09009553492069244,0.9429907612986379,0.7637824609482222
17,0.09895385801792145,0.946262755951324,0.7729277155633347
18,0.09602077305316925,0.9273817978896104,0.7002672610287303
19,0.10606649518013,0.9462531944373985,0.7767125013132702
20,0.12015275657176971,0.9437604879404043,0.7606196980450467
21,0.1252354085445404,0.9374830270742441,0.737156659942947
22,0.5122807621955872,0.9428840934456169,0.7615020424128867
23,0.13173359632492065,0.9427627563476563,0.7734174400141189
24,0.12423369288444519,0.9326400509128323,0.7112143522811523
