Namespace(epochs=30, file=True, gamma=0.5, loss='LL', lr=1e-06, momentum=0.9, optimiser='Adam', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.8130402565002441,0.5287021835128982,21.70882526403332
1,0.48628711700439453,0.3917082501696302,22.29427750511747
2,0.4213334321975708,0.4050406270212941,22.737932457502264
3,0.44826725125312805,0.4924156733921596,24.48392371818781
4,0.39217209815979004,0.5236068676044414,25.554475774965386
5,0.36574792861938477,0.560495257687259,26.64404665032592
6,0.3754551410675049,0.5587577869365742,26.78404247170231
7,0.4005282521247864,0.5833039221825538,27.81498048785866
8,0.36731112003326416,0.5657417297363281,27.435453260023024
9,0.41646257042884827,0.5556358188777775,27.13535589407484
10,0.7296304702758789,0.5234607894699295,26.365764025320214
11,0.3074018061161041,0.5302274233335025,26.495223953634607
12,0.29881471395492554,0.5092857014049184,26.020953592040797
13,0.22132158279418945,0.5056162896094384,25.791619983894492
14,0.31993889808654785,0.5080657810359807,25.768194681259992
15,0.23359589278697968,0.5002452751258751,25.67510760507881
16,0.3026467561721802,0.491993539983576,25.410701722216835
17,0.2698696255683899,0.485663416478541,25.278715521811435
18,0.25223508477211,0.48251390333299515,25.120261746984855
19,0.2938873767852783,0.465988302850104,24.830887459846927
20,0.2649819850921631,0.457041732986252,24.586194123825077
21,0.19197195768356323,0.45417883241331425,24.551361218284963
22,0.25550079345703125,0.4401534043349229,24.290032223689945
23,0.2129991352558136,0.4344636347386744,24.158270437019983
24,0.21114417910575867,0.41743740725826906,23.89538336060829
25,0.17818884551525116,0.4159677629346971,23.84533115228791
26,0.09658984839916229,0.40721398390732805,23.677710481930287
27,0.21389539539813995,0.40287968524090656,23.626375000173685
28,0.19948159158229828,0.3984696227234679,23.555425797724215
29,0.2078772634267807,0.3962097316593319,23.527570642743207
