Namespace(epochs=30, gamma=0.5, lr=1e-06, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.26909899711608887,0.8849520893840047,0.48019117960909646
1,0.1734917163848877,0.9282607834060471,0.7059962846308293
2,0.09817929565906525,0.9339667283095323,0.7006187658553891
3,0.11992251873016357,0.9321747519753196,0.7205525850645136
4,0.09247993677854538,0.9306923011680702,0.7018532491535453
5,0.09722380340099335,0.9318486201298701,0.704985328852361
6,1.7681869268417358,0.9407745014537464,0.748710416781714
7,0.09223867952823639,0.9425019350918856,0.7489872323444394
8,0.05648806691169739,0.9376732764306006,0.7367837111268069
9,0.10552971065044403,0.9364187364454394,0.7268409805255903
10,0.13587820529937744,0.9264363672826197,0.7032432936021173
11,0.12092728167772293,0.9214749472481863,0.6978538685242014
12,0.11100470274686813,0.9344810188590706,0.7359087337613632
13,0.04997515305876732,0.9340864553079977,0.7288223037193416
14,0.08275073021650314,0.9393318077186485,0.7468396076130938
15,0.10723260790109634,0.9288519475367162,0.710660671278255
16,0.1365179866552353,0.9304484528380556,0.7089373899975135
17,0.019439151510596275,0.9417985841825411,0.7499301627793341
18,0.1198483258485794,0.9392567077240387,0.7440576114954234
19,0.11078346520662308,0.9316988263811384,0.7273756020770973
20,0.11579720675945282,0.9414284594647296,0.7572216603298696
21,0.1141391322016716,0.93124844439618,0.7195866477326702
22,0.1382945477962494,0.9417638753915762,0.7532228790692835
23,0.07437089085578918,0.9404566083635603,0.754223066321284
24,0.06704279035329819,0.9378507985697164,0.7418174173881356
25,0.056864261627197266,0.9378777342957335,0.7384596853910836
26,0.07206876575946808,0.9379914172284015,0.7451689277945633
27,0.03096964582800865,0.9451023349514255,0.7576566709154052
28,0.07251352071762085,0.9331427437918527,0.7210118346225523
29,0.07651792466640472,0.9438055310930524,0.763949422686816
