Namespace(epochs=25, gamma=0.1, lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.11570508033037186,0.9242330675001268,0.6631333181291748
1,0.10296812653541565,0.9119248922769125,0.6325522816062031
2,0.6250351667404175,0.9348595408650188,0.719791453443828
3,0.2390669584274292,0.933117066420518,0.7151628663140114
4,0.10910998284816742,0.9239791126994343,0.6995641465135457
5,0.11353238672018051,0.942192538372882,0.7644342719109258
6,0.09737616032361984,0.9456124441964285,0.7508114132962505
7,0.0754048302769661,0.9378364117114575,0.7218427473052561
8,0.145623579621315,0.9458227875944856,0.7660839376375337
9,0.10960560292005539,0.9419975875259994,0.754029569537297
10,0.18256311118602753,0.9438562318876192,0.7650516908650458
11,0.12225349247455597,0.9277792001699472,0.6943628598058262
12,0.06403020769357681,0.9297021940157011,0.7124068648299466
13,0.06644389778375626,0.9385210260168299,0.7381641421316447
14,0.8141165375709534,0.9326586636629972,0.7365559011552893
15,0.11372585594654083,0.9378482818603515,0.7306657342937796
16,0.9482373595237732,0.9396935500107803,0.7414368237478705
17,0.17130079865455627,0.9396811943549614,0.7373248532444131
18,0.1466107815504074,0.9366368380459872,0.7293217237795684
19,0.09873566031455994,0.9326622752400188,0.7267159320968232
20,0.07149911671876907,0.9453790937151227,0.7609745162443091
21,0.040471430867910385,0.940487646127676,0.7497751957891066
22,0.06939072161912918,0.9355461071063946,0.7348257965643648
23,0.0939936712384224,0.9458596811666117,0.7636460721846088
24,0.07618965208530426,0.9342090656230976,0.7336644027188572
