Namespace(epochs=50, gamma=0.1, lr=1e-07, momentum=0.9, optimiser='Adam', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.7050465941429138,0.6573324376886541,0.14624357780882263
1,0.6630865335464478,0.6692218879600624,0.18349466934582276
2,0.614140510559082,0.6641091879312094,0.22629596900282617
3,0.8216469287872314,0.6917749528761034,0.25335844796086715
4,0.4461415708065033,0.7196431048504718,0.27828828308938836
5,0.6460564136505127,0.7441698445902243,0.3006057814412488
6,0.5339289903640747,0.7704247709992644,0.32304529361386214
7,0.42798611521720886,0.7869844164167131,0.3430619325503189
8,0.44647395610809326,0.8052747354879007,0.36449355967001557
9,0.4246043562889099,0.8189638162588144,0.38436476967358546
10,0.4052528142929077,0.8322303573806564,0.4045132327391866
11,0.33752360939979553,0.84110993224305,0.42176940704086036
12,0.9259974956512451,0.8464980831393948,0.4353770185791454
13,0.3674599230289459,0.8527493613106863,0.4493387904441718
14,0.5779500007629395,0.8592409654097124,0.4636810798940578
15,0.35108160972595215,0.8625694522609958,0.4746222259398675
16,0.3035227954387665,0.8667299939440443,0.48630592083024987
17,0.2898309826850891,0.8713184455772499,0.4977192243755835
18,0.24412095546722412,0.8732531064516538,0.5046045543532671
19,0.35440269112586975,0.8746236330502993,0.5120060562107228
20,0.26953163743019104,0.8767435494955484,0.5182459716138639
21,0.4400540590286255,0.8782770825670911,0.5243766036002335
22,0.30805426836013794,0.8773803265063793,0.5258038373421343
23,0.3126639127731323,0.8812294699928978,0.5356952671753915
24,0.27262815833091736,0.8838361566716975,0.5412872645593794
25,0.176093190908432,0.8839653708718039,0.5436794440117166
26,0.20100542902946472,0.8837404771284624,0.5465065376825095
27,0.21040591597557068,0.8874164482215783,0.5534631367439123
28,0.2938160300254822,0.8898728011490462,0.5607040446420648
29,0.2188447266817093,0.8887157638351638,0.5602296523156949
30,0.24236544966697693,0.8899967193603515,0.5624678639023153
31,0.32569900155067444,0.8891406715690315,0.5610914490124765
32,0.2412928193807602,0.8896530646782417,0.5620561215463039
33,0.18971168994903564,0.8892253132609578,0.5614280117075126
34,0.26150941848754883,0.8896465450138241,0.5622963769313741
35,0.28410831093788147,0.890082277570452,0.5632570521738692
36,0.25593000650405884,0.8898878766344739,0.5630746945635305
37,0.35919874906539917,0.8902053585300198,0.5637898652688879
38,0.3478359878063202,0.8898550702379896,0.5632971587232886
39,0.24233144521713257,0.8900611679275314,0.5637702223491888
40,0.31706610321998596,0.8902590714491807,0.5642283126820076
41,0.27064529061317444,0.8903269829688134,0.5645346706912333
42,0.20373189449310303,0.8901908527721059,0.5643848790228443
43,0.21228577196598053,0.8904627663748604,0.5650195122271264
44,0.25780320167541504,0.8899353522758979,0.564201886355416
45,0.22699403762817383,0.89026734488351,0.564918304893876
46,0.21350277960300446,0.8902273202871347,0.5649928359317037
47,0.2556689977645874,0.8908056085759943,0.5661136078570023
48,0.22386842966079712,0.8903940374200995,0.5655346010562523
49,1.151443362236023,0.8911849182921571,0.5671281941269236
