Namespace(epochs=50, file=True, gamma=0.5, loss='LL', lr=1e-07, momentum=0.9, optimiser='RMSprop', scheduler=False, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.7301459312438965,0.6688336756322291,21.985052838700092
1,0.47729337215423584,0.5252782450093851,24.279603708937575
2,0.41284945607185364,0.5922531326095779,26.418385550297774
3,0.3782398998737335,0.6201816459754845,27.59496734915233
4,0.3937060236930847,0.6844477913596413,30.15985555450585
5,0.4190603196620941,0.7257975144819779,32.22722747017888
6,0.400054395198822,0.7503010440182376,33.598965052203184
7,0.39164435863494873,0.7590731088217203,34.27531299887707
8,0.3513247072696686,0.7789487269017603,35.871099020846714
9,0.3256516456604004,0.8011493088363053,37.811355915093884
10,0.4044259786605835,0.8000239483721845,38.42693165661461
11,0.36949822306632996,0.8261277830445921,40.79506237506217
12,0.3521310091018677,0.8468111112520292,42.932335478010664
13,0.28313392400741577,0.8510499136788504,44.79022513511524
14,0.28767237067222595,0.8616589731984324,47.42370797914955
15,0.14134442806243896,0.8753785517308619,50.18938718447313
16,0.3064185082912445,0.8746534372304942,51.812612351914964
17,0.264780730009079,0.8919991579922762,55.226256654289585
18,0.27147918939590454,0.8855595625840225,54.932187711364925
19,0.25200939178466797,0.8930775184135933,56.59644183609491
20,0.1620117574930191,0.8875768636728262,56.80530624780804
21,0.3174477219581604,0.8816636618081626,56.15141458680408
22,0.3652283847332001,0.8827564933083274,57.40888897953665
23,0.1827196329832077,0.8919791778960785,58.868667772654874
24,0.7837613821029663,0.8776904911189884,57.80932271897002
25,0.2799276113510132,0.8820711457884157,58.59474692827062
26,0.20550888776779175,0.8930771567604758,60.459452178594965
27,0.3190612196922302,0.8829272530295632,59.60810280818662
28,0.16055211424827576,0.8751756891027673,59.11108779491932
29,0.3243708908557892,0.8866209203546698,60.743261217536684
30,0.9137593507766724,0.8865930879270876,61.0391768601908
31,0.18779850006103516,0.8878183538263494,61.038792480035156
32,0.22051970660686493,0.8836026625199751,60.71810499376758
33,0.2718166708946228,0.8865337421367695,61.27786592906269
34,0.7640533447265625,0.8877177399474305,61.04646745335868
35,0.23874682188034058,0.8907299537163276,62.37227727798734
36,0.19875404238700867,0.8872178065312373,61.66548731880304
37,0.25155869126319885,0.88754206570712,62.05369148537178
38,0.19244439899921417,0.8846050856949447,61.83176785551177
39,0.1361464411020279,0.8795058163729581,60.46095985279979
40,0.21763357520103455,0.8795169929405311,60.958203748648785
41,0.22934269905090332,0.8783681547486937,60.67949897656555
42,0.180264413356781,0.8779753301050756,60.324607886016004
43,0.247292622923851,0.8781206849333528,60.358063247657306
44,0.25859007239341736,0.8836474381483994,60.64759332853792
45,0.17481976747512817,0.8700839203673524,58.44636754199689
46,0.1723707914352417,0.8641879490443638,56.58761673305587
47,0.18907952308654785,0.864778944733855,54.66010497103461
48,0.21543754637241364,0.8628416631128881,52.38433383243745
49,0.17355789244174957,0.8610645195106408,50.673358899174886
