Namespace(epochs=30, gamma=0.5, lr=1e-06, momentum=0.9, optimiser='Adam', scheduler=False, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.4830567240715027,0.7072000974184507,0.3034175652905972
1,0.39399123191833496,0.8865722061751725,0.5519860230724186
2,0.27007007598876953,0.8856473997041776,0.5691955877331326
3,0.33501091599464417,0.9008427607548701,0.6052299853405475
4,0.19826160371303558,0.8877263304475066,0.5827216020079162
5,0.2189824879169464,0.9038378975608132,0.6276421136296869
6,0.2905127704143524,0.914679985541802,0.6462328506152284
7,0.20783507823944092,0.9054491414652243,0.6267785804729302
8,0.13636130094528198,0.9083130526852298,0.63518331709754
9,1.067008376121521,0.9144405216365665,0.6562728062274844
10,0.2185729593038559,0.9117812912185471,0.6447133791861588
11,0.13818702101707458,0.9161692532626066,0.6584670091797936
12,0.2559662461280823,0.9204994647533863,0.6693395179945031
13,0.1733536422252655,0.9123684177150974,0.6548025063306374
14,0.4529877007007599,0.9102009513161399,0.6469614974343516
15,0.14794540405273438,0.9168044697154653,0.6619488347037006
16,0.06175179407000542,0.9182045181076248,0.6719578671681644
17,0.1349794715642929,0.9155885919347986,0.6618379936690105
18,0.14974083006381989,0.9163374516871068,0.6633594287686839
19,0.1062157079577446,0.9135147837849407,0.6563615273573637
20,0.11195696145296097,0.9178667093252206,0.6697635183005041
21,0.1234966292977333,0.9181200250402674,0.6673808858824861
22,0.1195143461227417,0.9193229526668399,0.6774717928575296
23,0.09429721534252167,0.9211301283402876,0.6797185551333144
24,0.15931984782218933,0.923674471966632,0.6835408217956954
25,0.512925922870636,0.9119135571764662,0.651007902961469
26,0.13407646119594574,0.923887807672674,0.688105053427787
27,0.1332337111234665,0.9251056918850192,0.690395076863214
28,0.09536679834127426,0.9272799355643137,0.6983964636394495
29,0.13924066722393036,0.9281450296377207,0.6959740044749793
