Namespace(epochs=50, gamma=0.5, lr=1e-07, momentum=0.9, optimiser='Adam', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.6861685514450073,0.5848160533161907,0.17935126637851004
1,0.6814547777175903,0.6220964258367365,0.20192506729346968
2,0.5270521640777588,0.6360882647625812,0.22835654704641037
3,0.5236932039260864,0.6545042409525289,0.25089595991693386
4,0.5535535216331482,0.6882731549151532,0.2714884604081412
5,0.5595342516899109,0.7208968719878754,0.29446997475650094
6,0.5428385734558105,0.7474805113557097,0.31695756866443997
7,0.5386321544647217,0.7703771913206422,0.33928737290053407
8,0.4505189061164856,0.7889504370751319,0.36063137769684317
9,0.4259006381034851,0.8095730917794364,0.3838940846944325
10,0.3539402484893799,0.8191423094117797,0.40086713209201214
11,0.5008845329284668,0.8305971319025213,0.41864753672365307
12,0.7784469723701477,0.839279521595348,0.4345447978772531
13,0.3362114429473877,0.8496708808007178,0.45224639863689275
14,0.3027985095977783,0.8480953761509487,0.45670272270553003
15,0.2969827950000763,0.8584345532702161,0.47437518786349453
16,0.33956414461135864,0.8632448270723417,0.48657594994093656
17,0.2863697111606598,0.8685207119235745,0.49840623960952546
18,0.33675795793533325,0.8677195065981382,0.5012298163634741
19,0.26424044370651245,0.8713890818806438,0.5116670102176547
20,0.5463307499885559,0.8758174549449574,0.5222648271418209
21,0.35578516125679016,0.8759635281253171,0.5261796158051202
22,0.25615188479423523,0.8769189760282442,0.5297296860330135
23,0.2959240674972534,0.8805945012476537,0.5392055047664799
24,0.3124787211418152,0.8806009020124163,0.5416426797906579
25,0.23646686971187592,0.8827031469964361,0.5466904412989351
26,0.2014407515525818,0.8844929732285537,0.5531807172191886
27,0.2697496712207794,0.8846873890269886,0.5541707852921651
28,0.22608831524848938,0.8883347300740031,0.5630669577710887
29,0.31262388825416565,0.8868065474869369,0.5612884472124211
30,0.3048588037490845,0.8896970278256899,0.568843462837353
31,0.23121073842048645,0.8855807514933797,0.5619778641151129
32,0.223653182387352,0.8895796490954114,0.5718836462553245
33,0.22770889103412628,0.888350518957361,0.5685917567203826
34,0.1780792772769928,0.8927127838134765,0.5798821883417271
35,0.23103225231170654,0.8902778774112851,0.5755644909416013
36,0.22647403180599213,0.8941051483154296,0.5847809816621481
37,0.21605941653251648,0.8927938981489701,0.5829411948755863
38,1.404963493347168,0.8957341280850497,0.5894003955987431
39,0.2807471454143524,0.8942474662483513,0.5885771188612469
40,0.24742752313613892,0.8949472600763494,0.5890316015229241
41,0.2718135714530945,0.89509875805347,0.5913798034921295
42,0.18789885938167572,0.8952846972973316,0.591549016024634
43,0.3280448913574219,0.8974513016737901,0.5968893729416304
44,0.23422737419605255,0.8957779624245383,0.5929861069651222
45,0.19261060655117035,0.8976796781861937,0.5981801692927738
46,0.206658273935318,0.8994556327918908,0.6019338337281316
47,0.19979414343833923,0.8979601277933492,0.5986048994718615
48,0.20500725507736206,0.9018950573809735,0.6080248232288361
49,0.20637406408786774,0.9040007702715985,0.6127059791924789
