Namespace(epochs=30, gamma=0.1, lr=1e-06, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.27129101753234863,0.8792359884683187,0.5700047171854304
1,0.1339174062013626,0.9242600973550376,0.6781075584570522
2,0.0949113517999649,0.9247635630818156,0.6843195909788728
3,0.1731048971414566,0.9001886937525365,0.6235357536636599
4,0.11778063327074051,0.932341057913644,0.7091458200121286
5,0.5297722816467285,0.9145297161944501,0.6636977895170366
6,0.13665731251239777,0.9411007125656327,0.7445927278111145
7,0.12669581174850464,0.9317442113702947,0.7143038397674564
8,0.016801699995994568,0.9405292857776989,0.7418928957210669
9,0.10232279449701309,0.9360372815813337,0.735890065210854
10,0.133785679936409,0.9392047634372463,0.7454954244835605
11,0.2589879631996155,0.9405161374575132,0.7541787579639504
12,0.08127029240131378,0.9389144352504185,0.747118106847693
13,0.08843660354614258,0.9369101338572317,0.7381210816758574
14,0.04102178290486336,0.9382947500649985,0.7378274128012351
15,0.09166278690099716,0.9364788649918196,0.7389910003968387
16,0.10809115320444107,0.9375078820562982,0.7422578256468593
17,0.1705481857061386,0.9216024324491426,0.6922970313637241
18,0.10891290009021759,0.9368456258402242,0.7341677343432271
19,0.035630449652671814,0.9419253609397195,0.7548023787774111
20,0.11443451046943665,0.9364597766430347,0.7395006721095727
21,0.09814712405204773,0.9359127688717532,0.7423342744350633
22,0.07039552181959152,0.9208430897105824,0.6978949367985156
23,0.10991927981376648,0.9325395014378932,0.7309647514353693
24,0.01920962706208229,0.9418585294252866,0.756999000027294
25,0.05197290703654289,0.9324303565087256,0.7374497610527938
26,0.06440867483615875,0.9379812562620485,0.7354671212742986
27,0.08461663126945496,0.9425099558644481,0.7578386084809641
28,0.09982416033744812,0.9394694588401101,0.7451779752871156
29,0.07705331593751907,0.9360865902591061,0.7401455237201404
