Namespace(epochs=25, file=True, gamma=0.1, loss='LL', lr=1e-05, momentum=0.9, optimiser='Adam', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.37787193059921265,0.8231545435917842,36.79476500452274
1,0.2955895662307739,0.6801895934265929,30.103019684355694
2,0.19068694114685059,0.6508244452538429,29.252608082043807
3,0.23479804396629333,0.6635994502476283,30.38792786019692
4,0.8864222168922424,0.6642131805419922,30.696782560539585
5,0.32151085138320923,0.6529873885117568,30.387916604621132
6,0.24370384216308594,0.6471718924386161,29.750363970779247
7,0.17236560583114624,0.6205713891363763,29.128310293212742
8,0.20047105848789215,0.6238861975731788,28.40808284342012
9,0.244846373796463,0.609430996783368,28.448998286908243
10,0.26969075202941895,0.6099604965804459,27.467638445933662
11,0.15072517096996307,0.6049015391956676,28.031276066486424
12,0.19838286936283112,0.6047899964567903,28.394375647653355
13,0.16727113723754883,0.6047533852713448,27.96619649983551
14,0.15980984270572662,0.6120538587694044,27.8605515687488
15,0.14410322904586792,0.617639363276494,28.090669779958077
16,0.12640120089054108,0.6162941771668273,28.07714586294442
17,0.16154956817626953,0.619202606399338,28.102712154682056
18,0.16409918665885925,0.625003026987051,28.413417464870715
19,0.15020395815372467,0.6218714131937398,28.204236973110064
20,0.12563049793243408,0.6182472476711521,27.88003052215418
21,0.13954481482505798,0.6214567110135958,28.182019784624654
22,0.10897736996412277,0.6096228611933721,27.722120848945004
23,0.5124823451042175,0.61048661764566,27.872532307279567
24,0.1563895344734192,0.6174162133947595,28.09401211774224
