Namespace(epochs=25, file=True, gamma=0.5, loss='LL', lr=1e-05, momentum=0.0, optimiser='RMSprop', scheduler=False, step_size=50, w_decay=0.0)
epoch,loss,pixel_acc,IoU
0,0.39292171597480774,0.712359128679548,30.33945242604836
1,0.27373206615448,0.5286158475008877,24.916986541824052
2,0.3693939447402954,0.550440567809266,25.79293801000171
3,0.24796955287456512,0.5579415903462992,26.213992099210344
4,0.1933871954679489,0.5625779634946353,25.788502772311336
5,0.23392489552497864,0.5607017863880505,25.26862529931736
6,0.9971312880516052,0.5540626773586521,25.206518016817093
7,0.23951782286167145,0.5650269248268821,25.786481441225273
8,0.16518543660640717,0.5650908284373097,25.52752847920562
9,0.2084539532661438,0.562201839298397,25.07060860309296
10,0.15002134442329407,0.5644136503145292,25.642539871868514
11,0.1563330888748169,0.5756523875447063,25.11878337062344
12,0.09843858331441879,0.5828452618091138,25.936629718788925
13,0.1413203924894333,0.588129776793641,25.363894866457052
14,0.9997889995574951,0.5877527360792284,25.342349196836018
15,0.057736121118068695,0.5850848656196099,25.33903333734816
16,0.24085178971290588,0.60876542623941,25.401761227868107
17,0.13184480369091034,0.6114125388009207,25.740381608198934
18,0.08347339928150177,0.6061277860170835,25.369226837543764
19,0.15692225098609924,0.6124840476296165,26.073957645755222
20,0.0773727297782898,0.6185158915333934,26.127662188830936
21,0.1506442129611969,0.620309255030248,25.574678527264957
22,0.10879980027675629,0.6183018523377257,25.61032542260491
23,0.1269647628068924,0.6269816906421215,25.747152902968317
24,0.14922842383384705,0.6298940485174006,26.384508312376987
