Namespace(epochs=25, gamma=0.5, lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=False, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.17609922587871552,0.9428146808178394,0.7530124500459452
1,0.11913544684648514,0.934872699093509,0.7163960528322286
2,0.12984158098697662,0.9376927313866553,0.7433995702178829
3,1.1673537492752075,0.9271537780761718,0.7084664847292046
4,0.10891612619161606,0.9341400196025897,0.7206477233424685
5,0.18365134298801422,0.9398309236997133,0.7587623280400823
6,0.10364294052124023,0.9412130876020952,0.7538918231209699
7,0.08446934074163437,0.9464736195353719,0.7563143805014811
8,0.11518722772598267,0.9402139886633142,0.7544713638138741
9,0.12960398197174072,0.9371006259670506,0.7297747531646142
10,0.05617441236972809,0.9399214360621069,0.7400607695582069
11,0.0844854786992073,0.9432788551627815,0.7596677720890207
12,0.08791007846593857,0.9442928710541167,0.7663459605258607
13,0.09750143438577652,0.9430853261576071,0.7531206456823283
14,0.026410367339849472,0.9441108257739574,0.7613266368580793
15,0.09886059165000916,0.945655327338677,0.7749166286325723
16,0.1081940084695816,0.9456210346965047,0.7426990400004063
17,0.11332402378320694,0.9417383664614194,0.7430420072881745
18,0.09673447906970978,0.9451083047049386,0.7745705748217591
19,0.08971299231052399,0.9458949844558517,0.7746368127002525
20,0.5178476572036743,0.9430328022349964,0.7546195751469053
21,0.15280012786388397,0.9250851420613079,0.6861817620053062
22,0.09568753838539124,0.9461011614118303,0.7763520428551992
23,0.17720679938793182,0.9436598492907239,0.7615928078970882
24,0.06238393485546112,0.941234251740691,0.74493621791276
