Namespace(epochs=30, file=True, gamma=0.5, loss='LL', lr=1e-06, momentum=0.0, optimiser='RMSprop', scheduler=False, step_size=50, w_decay=0.0)
epoch,loss,pixel_acc,IoU
0,0.7529808282852173,0.599322831785524,20.519530692804203
1,0.4930862784385681,0.47407072983778914,22.24965424564704
2,0.5296189188957214,0.43464109742796264,22.309325130395713
3,0.4547840356826782,0.46410625011889967,23.190938465554076
4,0.41654446721076965,0.5074767372824929,24.169879486009165
5,0.4098089337348938,0.5079607827322824,24.398629796755802
6,0.4190475344657898,0.535790153602501,25.180190022931455
7,0.31174609065055847,0.5357357421478668,25.3647041535539
8,0.3655959665775299,0.556277896831562,25.87200851748791
9,0.3042885363101959,0.5629648778345677,26.22310785742042
10,0.3060931861400604,0.5859164597152116,26.808502903781342
11,0.2919641137123108,0.606121860850941,27.40833054833724
12,0.24796932935714722,0.596844972882952,27.222119731429142
13,0.8487887382507324,0.6138579678225827,27.453650178842857
14,0.29296720027923584,0.6326617401915712,28.123916608614465
15,0.45965516567230225,0.6337078292648514,28.176644735238142
16,0.1994946300983429,0.6444424319576908,28.426295411059428
17,0.3023815155029297,0.649049085146421,28.300759813028282
18,0.23564913868904114,0.655211758303952,28.46472796633389
19,0.24024198949337006,0.658969918783609,28.673977968789398
20,0.26127859950065613,0.6591814412699117,28.776309946967245
21,0.29411259293556213,0.6632080722164798,29.02248874364451
22,0.2478380799293518,0.6719044276646206,29.354006294952452
23,0.28671059012413025,0.6704553678438261,29.585507685210715
24,0.9245780110359192,0.6693713547347429,30.06396175895141
25,0.21413654088974,0.672685415094549,30.189761986198423
26,0.28128448128700256,0.6784433785971109,30.57312487763972
27,0.19778749346733093,0.6736101125741933,30.679983272446837
28,0.13091851770877838,0.6816298249480012,31.37524357569116
29,0.8020834922790527,0.6794722965785436,31.23221573482445
