Namespace(epochs=25, gamma=0.1, lr=1e-05, momentum=0.9, optimiser='Adam', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.19712552428245544,0.9164188583175857,0.6683499444103979
1,0.2624076306819916,0.9149695309725675,0.656850972021978
2,0.500552237033844,0.9382660803856788,0.7169176985916992
3,0.1360493004322052,0.9376983246245941,0.7230589362730296
4,0.09233620762825012,0.9231626931723063,0.6852242694186288
5,0.08925991505384445,0.9364979731572138,0.7329121241646019
6,0.03129488229751587,0.9367005880776937,0.7231494725132822
7,0.05667319521307945,0.939584494256354,0.7422144910023563
8,0.034465283155441284,0.929066056090516,0.7064733166156676
9,0.04001154378056526,0.9330787856857498,0.7276005407833567
10,0.0865461528301239,0.9369497522131189,0.7306183479311026
11,0.1138315349817276,0.9248586927141462,0.6993098713386111
12,0.1526581048965454,0.9330590978845373,0.7351231104222496
13,0.09523569792509079,0.930267586646142,0.7201322582448724
14,0.07531006634235382,0.9421613916174157,0.7416547933876423
15,0.10413733124732971,0.9382425481622869,0.7420980866106169
16,0.06537313014268875,0.9204566410609654,0.6963020781423791
17,0.061937712132930756,0.941283689226423,0.7538561791978121
18,0.1172405406832695,0.9311819844431691,0.7234446059764137
19,0.0812365785241127,0.9417821165803191,0.7484277482844472
20,0.11524553596973419,0.9383250694770318,0.7451831595407125
21,0.08094760030508041,0.9399879802357066,0.7468512855295466
22,0.08402321487665176,0.9402882018646637,0.747043575456698
23,0.06229469180107117,0.9410709232478947,0.7518438934737897
24,0.0687514990568161,0.9430505381002054,0.7606451400431989
