Namespace(epochs=25, gamma=0.5, lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.19723306596279144,0.9359154887013621,0.7166495728701405
1,0.14374759793281555,0.9311509615415102,0.6958732299994826
2,0.11463455110788345,0.9300494602748326,0.7350052700753148
3,0.1896718591451645,0.9457061916202694,0.7628840840392792
4,0.05595465376973152,0.9352881642131062,0.7445566017057512
5,0.15849635004997253,0.918643416367568,0.6793006050741858
6,0.12454821169376373,0.9470596907974838,0.7608067723729469
7,0.10028070956468582,0.9396765572684151,0.7497638306038936
8,0.10301335901021957,0.9430658712015524,0.7512749182505133
9,0.11557944118976593,0.9400455326228947,0.7393827128893483
10,0.15990592539310455,0.9147218035413073,0.6719882662993464
11,0.09258178621530533,0.950761671190138,0.7904812721773772
12,0.39191699028015137,0.9385626408960912,0.7365866730172571
13,0.07636460661888123,0.9413591409658457,0.7679726978741168
14,0.14433154463768005,0.940549677068537,0.7372932929668303
15,0.1383608728647232,0.9457372690176035,0.7597098245103744
16,0.09091539680957794,0.9424080935391512,0.7659108150532473
17,0.12588395178318024,0.944265771841074,0.7734541339617246
18,0.09565234184265137,0.9406658420315036,0.7498236832122214
19,0.11086682975292206,0.9434503778234705,0.7691237665420568
20,0.11678502708673477,0.9324690484381342,0.7174259324247848
21,0.09568483382463455,0.9340006048029119,0.7126591037000781
22,0.10899238288402557,0.9423564217307351,0.75943092667754
23,0.0817844569683075,0.9430584696980265,0.7494400718751489
24,1.127504825592041,0.945244177285727,0.7756523710922903
