Namespace(epochs=50, file=True, gamma=0.5, loss='LL', lr=1e-07, momentum=0.9, optimiser='Adam', scheduler=False, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,1.191117763519287,0.5589563741312399,14.374301620115478
1,1.1225837469100952,0.5318310774766005,15.47455191836788
2,1.1685545444488525,0.4761535991321911,16.909677449610918
3,0.9202510118484497,0.42317485066203325,18.0803064499971
4,0.8024166226387024,0.3819384141401811,18.96293293519368
5,0.7788063287734985,0.3468010939560927,19.556686166698643
6,0.7295181751251221,0.3196170757343243,19.913440150002785
7,0.661826491355896,0.3012154368611125,20.116203784473242
8,0.6021339893341064,0.28909355262657266,20.201178334697598
9,0.6334526538848877,0.28268769994958654,20.228722288832703
10,0.5540965795516968,0.2775741180816254,20.233676271082306
11,0.5677158236503601,0.2739227146297306,20.235654874405313
12,0.5247929096221924,0.27025816781180245,20.23932543944428
13,0.529269814491272,0.27062331856071176,20.238652189844437
14,0.5412830114364624,0.2673371005367923,20.24684279885975
15,0.5077056884765625,0.26747160577154777,20.25407306495156
16,0.5106655955314636,0.2662015047940341,20.26070100613211
17,0.5286821722984314,0.2671289369657442,20.26340736928375
18,0.49239659309387207,0.2668874369039164,20.268470631815763
19,0.48414117097854614,0.2669957198105849,20.277956904957144
20,0.525390625,0.2665222762467025,20.284477983583894
21,0.47154030203819275,0.26677810371696176,20.29104184801212
22,0.44383126497268677,0.26608761874112213,20.301250184213345
23,0.4600467085838318,0.26721400966891995,20.309292522442103
24,0.4964832663536072,0.2668076700978465,20.317794493124186
25,0.4845893383026123,0.26737861137885555,20.327010536904424
26,0.5157172083854675,0.26760698789125914,20.340925954856704
27,0.4972189664840698,0.26888383642419594,20.352085112730695
28,0.5392367839813232,0.26813060710956527,20.365531457558532
29,0.4575740694999695,0.26936975454355216,20.3807731202597
30,0.45092329382896423,0.2688115454339362,20.394241200592464
31,0.644355833530426,0.27103616788789825,20.409979701168318
32,0.5665132999420166,0.2700572719821682,20.42276472535197
33,0.43760910630226135,0.2712268878887226,20.43908751029202
34,0.5145569443702698,0.27229540936358565,20.460072407471067
35,0.3515101969242096,0.2728620405320997,20.476450389420048
36,0.4671478569507599,0.2728274506407899,20.493612871655603
37,0.6981426477432251,0.27483550728141487,20.517654626649794
38,0.4444134533405304,0.27525715022892144,20.531751656223957
39,0.4832364618778229,0.2768220282220221,20.55519331717484
40,0.43119916319847107,0.27758061792943384,20.577282402309944
41,0.46881672739982605,0.2776443530986835,20.593126538690065
42,0.39028191566467285,0.27873565376578985,20.612994081235588
43,0.4012506604194641,0.28049509122774197,20.640739138585808
44,0.41870594024658203,0.28184660378988685,20.667159189090864
45,0.4464802145957947,0.279942410952085,20.66822670302161
46,0.5444645881652832,0.2822044917515346,20.70106701796835
47,0.6792020797729492,0.2846829055191635,20.73197115164673
48,0.39026713371276855,0.28680693391081574,20.762331722877963
49,0.4082798659801483,0.2849251239330738,20.763680581794798
