Namespace(epochs=50, gamma=0.1, lr=1e-07, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=30, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.4930453598499298,0.7096714416107575,0.3008445899266072
1,0.38051313161849976,0.8541729320179332,0.4508338435489692
2,0.1692075878381729,0.8722738687094156,0.5108800800427088
3,0.19122102856636047,0.8842854784680652,0.5416992724991718
4,0.21249011158943176,0.8861896168101918,0.5524459174877564
5,0.14274203777313232,0.8916407597529423,0.5751330514255921
6,1.6892966032028198,0.8964401492824802,0.5913013961469415
7,0.3038104474544525,0.9012364573292918,0.601413767046772
8,0.46544045209884644,0.9049880188780945,0.6197504463638487
9,0.283210813999176,0.9039603840221059,0.6134514343751242
10,0.12407983094453812,0.9132039602700766,0.6481282046605447
11,0.1757054626941681,0.9059797807173295,0.6246629471028716
12,0.18233738839626312,0.916631099155971,0.6504440929149196
13,0.20348019897937775,0.9158586675470526,0.6457489215032886
14,0.08510516583919525,0.9202756708318537,0.6620456625016873
15,0.17491912841796875,0.9236158792074625,0.6828889291985646
16,0.12300129234790802,0.9138917848661349,0.6496252647746398
17,0.1950913816690445,0.9171824963061841,0.6551658967442593
18,0.11580246686935425,0.9120279039655413,0.6456075126305961
19,0.12051505595445633,0.921668867631392,0.6751869777099353
20,0.22556760907173157,0.9242662058248148,0.6752898441887092
21,0.11743109673261642,0.9153604829466188,0.658237501630019
22,0.13193246722221375,0.9251019316834289,0.6782981918662623
23,0.11742603778839111,0.925697777488015,0.6896477495004452
24,0.14035342633724213,0.9242219355199244,0.680095903319108
25,2.9485509395599365,0.9191915635938769,0.6632233526021725
26,0.1967080533504486,0.9241141529826374,0.6844837051218673
27,0.1868046671152115,0.9232660021100726,0.6779844756852559
28,0.17791597545146942,0.9260676297274503,0.6873682293483273
29,0.2519932687282562,0.9254542759486607,0.6873460579004542
30,0.10882269591093063,0.9236290770691711,0.6820650031140265
31,0.11279633641242981,0.9243009988363687,0.6849421092389595
32,0.06872367858886719,0.923768694989093,0.6826082237302767
33,0.16290107369422913,0.923326130656453,0.6802544535428813
34,0.11018732190132141,0.9254125718946581,0.6868342517332097
35,0.1313970386981964,0.9245352757441533,0.684085061030575
36,0.15636543929576874,0.9229969916405616,0.6801467978374617
37,0.1485966145992279,0.9248472337598924,0.6860227633405037
38,0.19307217001914978,0.9255624300473696,0.6875916073127469
39,0.15000958740711212,0.9253739493233817,0.6876047595417929
40,0.1827796846628189,0.9262893429050197,0.6892567810942006
41,0.1838609278202057,0.922667560329685,0.6786615124105105
42,0.18413065373897552,0.9249063516592051,0.6856254609145443
43,0.17254851758480072,0.9224400359314757,0.6783580995637646
44,0.14666223526000977,0.9249071145986582,0.6868281156772753
45,0.3742363154888153,0.9253247991784826,0.6868262347799872
46,0.19768360257148743,0.9241944597913073,0.6839612215954424
47,0.09349389374256134,0.9239192467231255,0.6821021558668212
48,0.14740052819252014,0.9244885828587917,0.6847367173156517
49,0.3446793854236603,0.9239879310905159,0.6826248833478537
