Namespace(epochs=50, file=True, gamma=0.5, loss='LL', lr=1e-07, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.7979212403297424,0.5921045674906149,19.174865704487253
1,0.5526329278945923,0.44365874451476256,21.16294608408781
2,0.42960381507873535,0.4288243578625964,21.866584633627305
3,0.7637463808059692,0.4634858416272448,22.752328357182915
4,0.6511397957801819,0.4937703615659243,23.695881955070792
5,0.46655288338661194,0.5420966210303368,24.955374349547156
6,0.44848397374153137,0.5668675509366122,25.84426077261188
7,0.40373557806015015,0.5711673786113789,26.35533461905771
8,0.361856073141098,0.612510770327085,27.675934110920778
9,0.3377707004547119,0.6508308162936917,29.044405669619017
10,0.37006112933158875,0.6623200007847377,29.691888642861706
11,0.6668494939804077,0.6752874597326501,30.37889119400261
12,0.18454912304878235,0.6880492866813362,31.35246525553264
13,0.30958837270736694,0.7132223253126269,32.23100502315207
14,0.3256162405014038,0.7439912176751471,33.93891945323787
15,0.3202892243862152,0.742847829050832,34.210528239695186
16,0.1854407787322998,0.7766627571799538,36.103566056873376
17,0.25139468908309937,0.7657498793168501,35.89573637940166
18,0.22088822722434998,0.7932998211352856,37.36016146810355
19,0.2358928918838501,0.7846342606977983,37.00258037590074
20,0.20656085014343262,0.7923805831314681,37.957776127846344
21,0.2594465911388397,0.8066987471147017,39.21178482637934
22,0.5151885151863098,0.7944916663231788,38.88956197674298
23,0.226713165640831,0.8015747367561638,39.792040008111535
24,0.2724931240081787,0.8165196109127689,41.46387163129329
25,0.2859184741973877,0.8055321581951984,40.60539347117814
26,0.21763761341571808,0.7982182490361202,40.28934956391923
27,0.7646838426589966,0.7911238335943841,39.945152929231554
28,0.6606080532073975,0.7907319006981788,39.787006457469786
29,0.192204087972641,0.8010963885815112,40.613078031142535
30,0.22984732687473297,0.7970576199618253,40.06143877696371
31,0.5376948714256287,0.790514933598506,39.71214438409447
32,0.22595220804214478,0.8029446094067065,40.632907151203426
33,0.2447977513074875,0.7940837761024376,40.0567058919241
34,0.9982168674468994,0.7911714033647017,39.94778617431123
35,0.8427199721336365,0.7955464548878856,40.12895771333859
36,0.40393486618995667,0.7929706523944805,39.8339325567542
37,0.20347821712493896,0.7816953436120764,39.41749628542504
38,0.2533252537250519,0.7839606148856026,39.556762580881575
39,0.20349594950675964,0.7768309407419972,38.942787457472406
40,0.17908954620361328,0.7715663612662972,37.919740552532716
41,0.19690155982971191,0.7632979653098366,36.99131283136873
42,0.23211455345153809,0.7598607992197012,36.2815747070299
43,0.9449977874755859,0.7410559914328835,35.41400147593614
44,0.1885526180267334,0.727365577995003,34.91301847944247
45,0.22241266071796417,0.7213721882213245,34.710597821451564
46,0.17698286473751068,0.6974905484682554,33.54772880778411
47,0.11228490620851517,0.700979807469752,33.97858514255207
48,0.19198395311832428,0.6982162376502892,33.88576876916864
49,0.15386274456977844,0.6818027595420937,33.494766660430734
