Namespace(epochs=25, file=True, gamma=0.5, loss='LL', lr=1e-05, momentum=0.9, optimiser='RMSprop', scheduler=True, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.7515323758125305,0.20373226017146914,20.354420883459653
1,0.10727180540561676,0.4997144822950487,26.354788032140036
2,0.17910423874855042,0.34700422410841114,22.79583358035489
3,0.1620187759399414,0.52223444851962,26.543997657482254
4,0.46331143379211426,0.4699629696932706,25.562992521134753
5,0.11600421369075775,0.3418295971758954,22.660627684971622
6,0.4655827581882477,0.7594849029144684,36.42638506239204
7,0.14240995049476624,0.6973525802810471,34.19302834015645
8,0.2336307018995285,0.5950969398795785,29.22872580981684
9,0.1566222459077835,0.6088744324523133,30.89956064489039
10,0.1833975464105606,0.5691147246918121,29.388720803431273
11,0.17745639383792877,0.7692978797020851,36.616152539494884
12,0.19049319624900818,0.6095076127485796,32.130754411610674
13,0.8879458904266357,0.28919544963093546,21.896242184523892
14,0.09396513551473618,0.5673719133649554,28.890319927414673
15,0.23214136064052582,0.4854698874733665,26.806160018168
16,0.23586466908454895,0.5762041909354073,30.13520203970802
17,0.15511459112167358,0.45353795831853694,25.09330773978458
18,0.133871927857399,0.42865644677892906,24.295980379184495
19,0.14004434645175934,0.5385289675229555,27.501503310009394
20,0.07366810739040375,0.5813014785964767,27.182596809726217
21,0.215498685836792,0.29377437442928167,21.80943086516119
22,0.15594376623630524,0.6093931817389154,39.499938509023934
23,0.13989320397377014,0.5535829618379667,28.476926732248888
24,0.09389132261276245,0.7539967970414595,35.33542366449096
