Namespace(epochs=50, gamma=0.5, lr=1e-07, momentum=0.9, optimiser='RMSprop', scheduler=False, step_size=50, w_decay=5e-05)
epoch,loss,pixel_acc,IoU
0,0.4858766496181488,0.5863704483230393,0.26745707635444427
1,0.3991009593009949,0.8521549472561131,0.44491223193173507
2,0.23635056614875793,0.8659962146313159,0.49957309348530526
3,0.2987731397151947,0.8908692942037211,0.5603398188747047
4,0.3000640869140625,0.8918209769509056,0.5734917801975189
5,0.20809705555438995,0.9029762961647727,0.5926273367281155
6,0.19792324304580688,0.904680653361531,0.612470689582015
7,0.18047375977039337,0.9117891138250177,0.6212456616661508
8,0.20742207765579224,0.9020414723978414,0.6089848064965201
9,0.4742997884750366,0.907196535382952,0.6251811747971207
10,0.1522677093744278,0.918270596590909,0.6556938506085314
11,0.2594773471355438,0.912367075139826,0.6374469041661426
12,0.1419137865304947,0.9160762737323711,0.6529567392854465
13,0.17941166460514069,0.9036033778995662,0.6212717801235024
14,0.12298706918954849,0.9201722628110415,0.6676093422232603
15,0.13029071688652039,0.9130315359536704,0.6485135537675146
16,0.14548350870609283,0.9187836238316127,0.6643265526131923
17,0.13914471864700317,0.9125736335655311,0.6487040588952256
18,0.11605028808116913,0.9181382860456194,0.6564872156255062
19,0.14031152427196503,0.9138303186986354,0.6521121994445339
20,0.16582243144512177,0.921649610841429,0.6754025127361368
21,0.13187381625175476,0.9207756092021991,0.6762957448702879
22,0.18027833104133606,0.9197576101724203,0.6782884161807312
23,0.1433129459619522,0.9138675689697265,0.6485586133581397
24,0.198341503739357,0.9207089560372489,0.6734588495909809
25,0.13064251840114594,0.9268590406938033,0.691491998231998
26,2.1535191535949707,0.9236757501379236,0.6855852063697293
27,0.10454558581113815,0.9226553087110644,0.6774820774426888
28,0.1292814314365387,0.9186026684649579,0.6669232945855122
29,0.13614462316036224,0.9252725427800959,0.6830487795291913
30,0.09849116206169128,0.9225188812652192,0.6721258915840973
31,0.4642394483089447,0.9276357923235212,0.6986858938717707
32,0.15360881388187408,0.930259843306108,0.7023558040347596
33,0.13290460407733917,0.9257980941177962,0.6845771202109106
34,0.15244828164577484,0.9173830354368532,0.6585415794163292
35,0.15440455079078674,0.9195327857872109,0.6767289988104774
36,0.041839953511953354,0.9295516224650594,0.7040316965039216
37,0.12157543003559113,0.9292216362891259,0.7079893849786455
38,0.14080411195755005,0.9246121493252841,0.6925650177274549
39,0.25235286355018616,0.9224133033257026,0.6831386731922013
40,0.7354966998100281,0.9221302131553749,0.6816247454840715
41,0.1367574781179428,0.9252924386557047,0.69590399951728
42,0.08186889439821243,0.9224157011354125,0.6855949285453657
43,0.14366938173770905,0.9315821065531149,0.711263513676501
44,0.10949140787124634,0.9267207058993253,0.6927334866853712
45,0.07831680774688721,0.9296747876452162,0.705108314599439
46,0.18433822691440582,0.93086170840573,0.7097173235933981
47,0.06732238084077835,0.9289021330994445,0.7054184341539623
48,0.31528836488723755,0.93206141087916,0.7190827417532621
49,0.13963443040847778,0.929043960571289,0.7028451029851526
